POA_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
POA2707,3,0,0,0,3,0,0,3,38,6,0,0,45,0,0,0,45,4,0,47,87,9,0,0,94,0,0,0,94,0,0,94,3,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,133,10,0,0,144,0,0,0,144,4,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,10,0,0,144,0,0,0,144,4,0,145,26,0,0,0,26,0,0,0,26,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,164,10,0,0,170,0,0,0,170,10,0,182
POA2710,7,0,0,0,7,0,0,8,370,31,5,3,404,0,0,0,404,18,0,419,516,36,0,4,556,3,0,3,563,14,0,576,47,10,9,0,68,0,0,0,68,0,0,68,0,0,0,5,5,0,0,0,5,0,0,5,935,72,16,9,1032,3,0,3,1031,33,0,1064,0,0,0,0,0,3,0,3,11,0,0,11,21,6,0,0,20,0,0,0,23,0,0,23,16,6,0,0,22,7,0,7,31,0,0,31,956,78,16,9,1054,6,0,6,1063,33,0,1090,158,29,10,3,195,11,0,12,208,55,0,268,0,0,0,0,0,0,0,0,0,0,0,3,1109,105,20,17,1252,20,0,25,1274,90,6,1362
POA2711,0,0,0,0,0,0,0,0,90,5,0,0,98,3,0,3,103,5,0,100,113,10,0,0,122,0,0,0,127,0,0,127,19,0,5,0,23,0,0,0,23,0,0,23,0,3,0,3,3,0,0,0,3,0,0,6,225,19,5,3,251,4,0,4,253,5,0,258,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,6,0,8,7,0,0,0,7,0,0,0,7,6,0,8,231,19,5,3,252,4,0,4,261,3,0,268,50,23,0,0,77,3,0,3,79,10,0,86,0,0,0,0,6,0,0,0,6,0,6,12,289,34,5,10,333,4,0,4,341,18,6,365
POA2712,0,0,0,0,0,0,0,0,62,3,0,0,58,0,0,0,58,0,0,58,73,3,0,0,78,0,0,0,77,0,0,77,0,4,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,135,10,0,0,144,0,0,0,148,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9,135,10,0,0,144,0,0,0,148,9,0,149,21,0,0,8,26,0,0,0,26,0,0,31,0,0,0,0,0,0,0,0,0,0,4,4,157,10,0,8,171,0,0,0,170,7,4,184
POA2713,0,0,0,0,0,0,0,0,107,8,0,0,113,0,0,0,113,0,0,117,142,10,0,8,162,0,0,0,162,3,0,169,5,0,0,0,5,0,0,0,5,0,0,5,0,0,5,0,6,0,0,0,6,0,6,5,259,20,5,15,292,0,0,0,292,4,6,299,0,0,0,0,0,4,0,4,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,0,4,262,20,5,15,293,4,0,4,298,4,6,304,50,0,4,0,56,6,0,6,63,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,309,21,7,12,348,7,0,7,355,10,6,373
POA2714,0,0,0,0,0,0,0,0,87,0,0,0,91,0,0,0,91,0,0,89,160,13,0,5,177,0,0,0,177,3,0,183,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,3,5,257,19,0,5,278,0,0,0,282,4,3,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,19,0,5,283,0,0,0,279,4,3,286,36,4,5,7,53,0,0,0,53,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,292,21,3,15,338,0,0,0,337,8,3,345
POA2715,0,0,0,0,0,0,0,0,59,0,0,0,59,0,0,0,59,0,0,59,65,0,5,0,73,0,0,0,70,0,0,73,4,0,0,0,7,0,0,0,7,0,0,7,3,0,0,6,6,0,0,0,6,0,0,6,134,0,4,6,141,0,0,0,141,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,138,0,4,4,143,0,0,0,143,0,0,146,21,0,0,0,29,0,0,0,29,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,158,3,4,8,171,0,0,0,175,5,0,182
POA2716,0,0,0,0,0,0,0,0,23,0,3,0,27,0,0,0,27,0,0,27,56,6,0,0,61,0,0,0,61,0,0,65,8,0,3,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,91,6,3,0,101,0,0,0,101,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,6,3,0,102,0,0,0,102,0,0,107,15,0,0,0,16,0,0,0,16,5,0,20,7,0,0,0,7,0,0,0,7,0,0,7,110,8,3,0,120,0,0,0,120,3,0,124
POA2717,0,0,0,0,0,0,0,0,30,5,0,0,32,0,0,0,32,0,0,33,33,9,0,0,38,0,0,0,38,9,0,40,5,0,0,0,5,0,0,0,5,0,0,5,6,0,0,3,4,0,0,0,4,0,0,4,69,14,0,3,81,0,0,0,81,6,0,87,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,6,4,0,0,0,4,0,0,0,8,0,0,8,71,14,0,3,82,0,0,0,89,6,0,95,9,5,0,7,20,0,0,0,20,10,0,29,0,0,0,0,0,0,0,0,0,0,5,5,81,14,0,13,107,0,0,0,108,13,6,128
POA2720,0,0,0,0,0,0,0,0,311,25,4,5,351,3,0,3,353,15,0,371,485,52,3,7,547,5,0,5,552,17,0,571,38,4,9,0,57,0,0,0,60,0,0,60,10,0,0,0,14,0,0,0,14,5,0,17,847,87,19,15,970,9,0,9,977,35,0,1016,8,0,0,0,12,0,0,0,12,0,0,12,6,0,0,0,6,0,0,0,6,0,0,10,14,0,0,0,19,0,0,0,18,0,0,24,861,86,20,15,986,10,0,10,996,36,0,1038,137,22,0,0,166,9,0,9,176,65,0,236,0,0,0,0,0,0,0,0,0,0,5,5,1001,111,25,15,1154,24,0,24,1168,98,4,1274
POA2721,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,25,0,0,0,25,4,0,27
POA2722,6,0,0,0,6,0,0,10,136,19,0,0,149,0,0,0,149,8,0,156,182,50,3,0,238,4,0,4,245,5,0,245,27,0,3,0,25,0,0,0,25,0,0,24,4,0,0,0,4,0,0,0,4,0,0,4,343,65,7,0,421,4,0,4,423,10,0,439,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,347,65,7,0,425,4,0,4,426,10,0,439,46,22,0,3,74,4,0,7,81,30,0,106,0,0,0,0,0,0,0,0,0,0,0,4,399,87,7,5,493,10,3,17,515,36,0,545
POA2725,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,14,0,0,8,14,0,0,0,17,0,0,0,17,0,0,17,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,28,0,0,0,28,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,33,0,0,0,33,0,0,30,5,0,0,0,5,0,0,0,5,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,34,0,0,0,34,3,0,43
POA2726,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,9,12,3,0,4,24,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,4,26,0,0,0,26,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,7,30,0,0,0,30,0,0,32,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,7,39,0,0,0,39,0,0,44
POA2727,0,0,0,0,0,0,0,0,23,0,0,0,23,0,0,0,23,0,0,23,33,0,0,0,33,0,0,0,33,0,0,33,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,4,0,0,0,4,0,0,4,62,0,0,4,65,0,0,0,65,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,4,66,0,0,0,66,0,0,66,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,4,72,0,0,0,72,0,0,72
POA2729,0,0,0,0,0,0,0,0,64,0,0,3,66,0,0,0,66,3,0,73,100,9,0,0,106,0,0,0,106,0,4,114,9,0,0,5,13,0,0,0,13,0,0,13,8,0,0,8,11,0,0,0,11,0,0,17,175,9,0,12,198,0,0,0,198,9,4,207,0,0,0,0,0,4,0,4,4,0,0,4,0,0,0,0,0,5,0,5,5,0,0,5,0,0,0,0,0,3,0,3,3,0,0,3,175,9,0,12,198,3,0,3,202,9,4,217,25,0,4,0,32,0,7,7,34,7,0,44,0,0,0,0,0,0,0,0,0,0,0,0,205,9,7,12,230,3,7,9,242,17,4,254
POA2730,0,0,0,0,0,0,0,0,37,3,0,0,42,0,0,0,42,4,0,42,46,3,0,0,49,0,0,0,53,0,0,58,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,80,7,3,0,88,0,0,0,96,6,0,103,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,4,80,7,3,0,88,4,0,4,99,6,0,107,23,3,0,0,26,0,4,7,31,17,0,44,0,0,0,0,0,0,0,0,0,0,0,0,103,10,4,0,116,6,4,12,128,22,0,154
POA2731,11,0,0,0,11,0,0,11,306,32,5,10,354,5,6,7,359,5,0,367,495,54,5,6,563,0,8,9,571,5,0,580,70,14,7,0,92,0,0,0,92,0,0,92,6,6,0,5,12,0,0,0,12,5,0,13,878,99,21,19,1012,9,10,19,1029,19,0,1045,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,10,0,0,7,8,0,0,0,10,0,0,0,10,0,0,8,887,99,21,15,1018,7,10,19,1044,17,0,1062,88,19,3,0,108,0,0,0,105,22,0,129,6,0,0,0,6,0,0,0,6,0,3,3,974,117,22,15,1130,12,10,22,1155,38,3,1195
POA2732,0,0,0,0,0,0,0,3,50,9,0,0,58,0,0,0,58,8,0,57,83,10,0,0,93,3,0,3,94,3,0,95,4,5,0,0,12,0,0,0,12,0,0,11,0,0,0,3,3,0,0,0,3,0,0,3,134,18,0,7,163,3,0,3,166,7,0,170,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,6,5,0,0,0,5,0,0,0,5,0,0,6,138,18,0,7,162,3,0,3,166,9,0,179,22,6,6,0,28,4,0,4,29,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,155,23,3,7,194,3,0,3,197,12,0,207
POA2733,0,0,0,0,0,0,0,0,22,0,0,0,23,0,0,0,22,0,0,22,21,7,0,0,34,0,0,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,54,0,0,0,61,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,54,0,0,0,61,0,0,61,9,0,4,0,14,0,0,0,14,3,0,13,0,0,0,4,4,0,0,0,4,0,0,4,50,10,7,4,70,0,0,0,77,3,0,81
POA2734,3,0,0,0,3,0,0,3,48,0,0,0,49,0,0,0,49,0,0,49,35,0,0,6,38,0,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,79,0,0,6,87,0,0,0,87,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,6,87,0,0,0,87,0,0,90,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,82,7,0,6,94,0,0,0,94,0,0,92
POA2735,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,22,0,0,22,25,3,0,0,30,0,0,0,30,0,0,32,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,48,3,0,0,53,0,0,0,53,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,0,58,0,0,0,58,0,0,56,11,0,0,0,16,0,0,0,16,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,57,8,0,0,69,0,0,0,69,3,0,75
POA2736,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,13,0,0,19,18,6,0,0,21,0,0,0,21,0,0,19,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,41,0,0,0,41,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,41,0,0,0,41,3,0,44,20,0,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,4,4,55,6,0,0,58,0,0,0,58,3,4,66
POA2737,0,0,0,0,0,0,0,0,27,0,0,0,27,3,0,3,30,0,0,30,63,0,0,0,63,0,0,0,63,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,3,91,0,0,3,96,3,0,3,102,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,97,0,0,3,100,5,0,5,102,0,0,102,28,3,0,0,30,0,0,0,30,4,0,33,3,0,0,0,3,0,0,0,3,0,3,9,123,4,0,3,132,5,0,5,139,4,3,143
POA2738,8,0,0,0,8,0,0,8,157,8,9,0,174,0,0,0,174,11,0,183,197,23,3,9,228,3,0,3,234,0,0,234,24,0,5,0,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,376,28,17,9,425,3,0,3,426,10,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,28,17,9,425,3,0,3,426,10,0,437,57,0,0,4,55,6,0,6,62,8,4,68,0,0,0,0,0,0,0,0,0,0,0,0,428,34,17,5,483,5,0,5,491,20,4,511
POA2739,3,0,0,0,3,0,0,3,65,4,0,0,66,0,0,0,66,4,0,76,88,7,0,3,97,0,0,0,97,0,0,97,12,0,4,0,18,0,0,0,18,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,166,11,3,3,181,0,0,0,181,8,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,164,12,3,3,179,0,0,0,179,8,0,190,15,3,0,0,17,0,4,4,18,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,180,19,3,3,203,0,4,4,206,15,0,221
POA2745,178,0,0,3,180,33,0,214,2249,231,133,12,2626,25,0,25,2650,98,0,2749,1801,412,127,18,2356,0,0,3,2364,96,0,2462,500,74,120,0,695,4,4,7,705,18,0,724,32,4,3,30,68,0,0,0,68,0,12,86,4584,723,383,58,5746,38,4,40,5782,218,12,6012,32,0,0,0,35,7,0,6,47,0,0,47,24,8,0,0,41,3,0,3,40,7,0,51,61,10,0,0,72,13,0,16,87,7,0,98,4644,732,385,60,5820,52,3,57,5873,228,12,6111,878,216,94,18,1212,29,0,29,1237,192,0,1436,12,0,0,15,30,0,0,0,30,0,17,55,5538,953,475,92,7061,76,3,84,7142,421,31,7601
POA2747,174,6,0,9,181,27,0,208,2792,389,174,46,3401,50,8,59,3459,164,13,3639,2184,526,159,20,2885,30,3,37,2921,158,12,3092,719,146,165,18,1050,11,0,11,1057,49,4,1113,39,8,11,57,110,0,0,0,110,16,6,129,5738,1063,506,136,7441,99,9,106,7542,386,36,7976,89,22,0,3,116,23,3,25,142,12,0,154,76,17,7,0,102,8,0,8,107,15,0,123,165,38,6,7,216,29,3,33,252,28,0,277,5903,1105,511,147,7658,125,13,138,7794,418,36,8251,1558,371,180,44,2147,80,18,96,2246,408,13,2671,19,4,0,39,67,0,0,0,64,3,31,101,7473,1480,691,220,9876,209,31,236,10113,827,86,11027
POA2748,19,0,0,0,19,0,0,19,69,3,4,3,84,0,0,0,79,4,0,84,60,12,9,0,88,0,0,0,89,9,0,92,13,6,7,0,22,0,0,0,22,3,0,28,4,0,0,0,4,0,0,0,4,0,0,4,139,28,22,3,192,4,0,4,191,13,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,28,22,3,192,7,0,7,199,13,0,208,45,21,6,0,72,5,0,5,71,13,0,87,6,0,0,0,0,0,0,0,0,0,0,5,193,45,27,6,262,7,0,7,273,26,0,294
POA2749,63,0,0,0,64,12,0,76,837,151,62,4,1055,3,0,3,1056,67,0,1128,744,203,45,8,999,8,0,8,1007,59,0,1067,213,67,68,4,351,0,0,0,351,10,0,360,7,0,0,9,16,0,0,0,16,0,6,22,1807,412,183,25,2427,7,0,14,2437,136,4,2576,13,3,4,0,23,0,0,0,23,3,0,29,29,12,0,0,36,0,0,0,41,7,0,39,38,14,4,0,58,0,0,0,63,8,0,69,1846,425,190,25,2483,11,3,14,2503,140,4,2642,448,102,60,17,624,7,3,12,634,119,0,751,0,0,0,0,0,0,0,0,5,0,11,14,2298,525,246,40,3112,21,4,30,3137,261,15,3416
POA2750,135,3,0,3,139,23,0,160,1788,271,131,13,2195,39,3,43,2237,138,0,2380,1691,393,134,19,2240,33,9,39,2280,112,12,2404,457,135,144,3,747,13,0,13,758,41,0,796,28,8,0,21,53,0,0,0,58,6,4,61,3964,805,409,60,5237,88,8,93,5329,292,15,5639,58,19,0,0,85,11,0,11,93,0,0,94,62,10,4,4,74,4,5,10,84,0,0,84,116,27,5,3,159,14,5,22,179,4,0,179,4085,832,415,59,5395,99,11,113,5510,297,15,5822,947,223,109,36,1321,36,5,45,1367,262,0,1625,5,0,0,13,19,0,0,0,27,3,26,50,5043,1062,526,115,6738,145,21,163,6900,561,43,7498
POA2752,20,0,0,0,20,0,0,22,319,35,31,0,393,0,0,0,394,19,0,411,344,75,33,0,456,0,0,0,456,7,0,459,98,23,22,0,140,6,0,6,145,0,0,145,10,4,0,11,22,0,0,0,22,0,0,22,770,139,86,17,1008,9,0,9,1016,30,0,1045,7,0,0,0,8,3,0,3,10,0,0,10,10,0,0,0,10,0,0,0,10,0,0,10,12,0,0,0,15,3,0,3,20,0,0,20,779,139,86,17,1024,15,0,15,1033,30,0,1060,127,39,38,3,217,7,0,7,216,34,0,257,4,0,0,0,4,0,0,0,4,0,5,10,910,183,127,22,1238,16,0,16,1259,61,5,1324
POA2753,55,4,0,4,59,4,0,62,632,90,44,3,769,13,0,10,778,34,0,817,666,162,75,10,911,8,0,8,917,46,4,963,193,59,62,0,308,0,0,0,308,13,0,324,17,0,0,16,32,0,0,0,32,0,3,37,1506,313,177,26,2028,19,0,20,2040,91,11,2143,5,0,0,0,7,0,0,0,7,0,0,7,35,4,4,0,44,0,0,0,44,0,0,47,42,11,4,0,51,0,0,0,51,0,0,55,1548,320,178,26,2080,19,0,20,2098,90,11,2194,350,117,35,6,508,12,5,9,523,113,3,634,6,4,0,7,16,0,0,0,16,0,16,27,1900,439,216,43,2603,27,9,35,2633,206,24,2862
POA2754,22,0,0,0,22,0,0,23,280,27,19,0,325,7,0,13,340,20,0,357,305,56,13,8,379,0,0,3,383,14,0,398,103,14,24,3,154,0,0,0,154,6,0,157,0,0,0,4,6,0,0,0,6,0,0,6,689,100,64,17,864,10,0,14,884,42,0,916,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,0,0,0,16,0,0,16,12,0,0,0,16,0,0,0,16,0,0,16,703,103,64,17,881,10,0,14,897,42,0,935,164,20,15,13,210,3,0,8,220,34,0,253,0,0,0,4,4,0,0,0,4,0,0,6,871,123,73,28,1094,13,4,18,1115,75,0,1193
POA2756,105,0,0,0,105,15,3,121,1476,222,116,15,1830,15,6,17,1845,94,0,1942,1798,468,141,8,2411,11,7,22,2436,90,0,2529,475,111,142,12,747,3,0,6,753,25,4,782,22,3,0,49,80,3,0,3,82,4,3,90,3778,811,401,87,5073,31,10,46,5121,220,7,5346,38,0,0,0,38,4,0,4,47,0,0,47,20,18,8,0,45,8,0,8,51,3,0,56,56,18,8,0,88,9,0,9,101,3,0,104,3832,832,414,87,5162,48,10,58,5215,224,7,5447,859,183,71,39,1156,16,0,16,1177,196,0,1369,14,4,3,14,37,4,0,4,44,0,31,74,4707,1021,485,142,6354,66,10,78,6436,417,42,6889
POA2757,0,0,0,0,0,0,0,0,35,7,0,0,45,4,0,4,45,3,0,55,51,3,0,3,52,0,0,0,52,0,0,57,7,0,6,0,12,0,0,0,12,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,87,14,10,3,112,4,0,4,114,12,0,129,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,3,0,5,4,0,0,0,4,0,0,0,4,3,0,5,88,14,10,3,114,4,0,4,117,16,0,132,24,0,0,0,28,0,0,0,28,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,117,16,10,3,140,4,0,4,143,20,0,164
