POA_CODE_2021,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
POA2019,10,6,3,0,16,0,0,0,16,0,0,17,0,0,0,0,4,0,0,0,4,0,0,4,191,44,10,0,245,0,0,0,251,18,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,44,10,0,245,6,0,6,251,18,0,265,19,6,3,0,31,0,0,0,31,13,0,37,0,0,0,0,0,0,0,0,0,0,0,0,213,50,14,0,274,6,0,6,276,22,0,305,47,6,4,0,54,0,0,0,60,8,0,65,24,14,0,0,39,0,0,0,39,0,0,44,8,0,0,0,8,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,76,21,4,0,103,0,0,0,104,9,0,114,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
POA2020,7,3,4,0,15,0,0,0,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,107,27,10,0,149,0,0,0,151,17,0,167,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,7,107,27,10,0,149,3,0,3,154,18,0,173,27,3,3,0,36,0,3,0,33,14,0,46,0,0,0,0,0,0,0,0,0,0,0,0,132,32,14,6,183,8,3,6,192,32,0,221,32,9,0,0,44,0,0,0,48,3,0,52,19,8,0,0,34,0,0,0,34,4,0,43,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,19,3,0,79,0,0,0,84,10,0,97,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0
POA2021,8,3,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,126,12,0,0,139,3,0,3,143,6,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,129,12,0,0,143,3,0,3,148,6,0,155,29,0,0,0,35,0,0,0,29,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,157,14,0,0,176,5,0,5,181,6,0,194,42,8,0,0,57,0,0,0,57,3,0,56,20,9,0,0,33,0,0,0,28,6,0,38,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,70,18,0,0,87,0,0,0,89,6,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2022,3,0,3,0,6,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,116,22,4,0,143,0,0,0,147,10,0,157,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,4,0,0,10,124,22,4,0,145,4,0,3,152,10,0,163,29,4,0,0,36,0,0,0,36,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0,153,26,4,0,181,3,0,3,191,18,0,202,31,3,0,0,31,0,0,0,32,5,0,38,17,9,3,0,31,0,0,0,31,0,0,33,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,57,10,8,0,68,0,0,0,72,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2023,0,0,3,0,7,0,0,0,7,0,0,8,0,0,0,0,4,0,0,0,4,0,0,4,140,23,4,3,164,0,0,4,168,17,3,187,0,3,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,137,24,6,3,176,0,0,4,178,17,3,193,70,10,0,3,93,0,0,0,93,10,0,94,0,0,0,0,0,0,0,0,0,0,0,0,207,42,6,8,260,0,0,4,265,20,3,290,33,6,0,0,41,0,0,0,41,10,0,53,31,10,0,0,44,0,0,0,44,3,0,48,0,0,0,0,4,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,67,18,0,0,88,0,0,0,88,15,0,107,0,5,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
POA2024,6,0,0,0,9,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,164,28,4,0,197,0,0,0,194,11,0,214,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,170,28,4,0,204,0,0,0,202,11,0,220,33,9,0,0,44,0,0,0,44,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,210,35,4,0,242,0,0,0,247,18,0,264,56,4,5,0,64,0,0,0,64,5,0,74,37,6,0,0,44,0,0,0,44,0,0,46,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,99,12,0,0,113,0,0,0,113,10,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2025,0,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,67,13,0,0,82,6,0,6,89,5,0,91,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,74,13,0,0,83,6,0,6,88,5,0,96,18,11,0,0,25,0,0,0,25,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,90,22,0,0,112,6,0,6,117,5,0,122,18,0,0,0,24,0,0,0,24,0,0,27,16,4,0,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,8,0,0,45,0,0,0,45,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2026,11,4,7,0,20,0,0,0,21,4,0,25,0,0,0,4,4,0,0,0,4,0,0,4,308,61,8,4,385,4,3,7,393,20,0,409,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,6,0,0,0,6,0,0,0,6,0,0,6,314,61,8,4,390,4,3,7,403,20,0,421,65,9,0,0,79,0,0,0,81,11,0,92,0,0,0,0,0,0,0,0,0,0,0,0,384,70,8,9,469,4,4,9,481,33,0,511,72,17,0,0,92,0,0,0,93,11,0,100,60,13,5,0,80,0,0,0,80,6,0,85,0,3,8,0,13,0,0,0,13,0,0,13,0,0,0,4,4,0,0,0,4,0,0,4,136,35,9,4,184,0,0,0,185,16,0,205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0
POA2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14,0,0,51,0,0,0,59,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14,0,0,51,0,0,0,55,3,0,61,16,3,0,0,18,0,0,0,18,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,56,19,0,0,70,0,0,0,79,7,0,85,14,3,0,0,23,0,0,0,23,0,0,23,11,7,0,0,12,0,0,0,12,0,0,12,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,5,4,0,40,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2028,5,0,3,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,8,3,0,37,0,0,0,37,8,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,3,0,37,0,0,0,37,8,0,41,8,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,35,4,3,0,51,0,0,0,51,8,0,56,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,0,0,0,16,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2029,3,4,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,130,25,0,6,160,5,0,5,164,3,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,5,0,0,0,5,0,0,5,132,29,0,6,163,5,0,5,162,3,0,167,27,3,0,0,35,0,0,0,32,10,0,44,0,0,0,0,0,0,0,0,0,0,0,0,160,34,0,6,198,4,0,4,203,14,0,215,31,3,0,0,39,0,0,0,39,0,0,38,39,5,0,0,46,0,0,0,46,0,0,46,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,4,74,13,0,3,89,0,0,0,89,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2030,13,4,0,0,20,0,0,0,20,0,0,21,0,0,3,0,8,0,0,0,8,0,0,8,289,50,6,0,346,4,0,4,345,22,0,374,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,9,0,0,9,297,50,6,0,350,3,0,3,355,22,0,380,115,16,5,3,141,0,0,0,143,24,0,170,0,0,0,0,0,0,0,0,0,0,0,0,415,69,10,6,496,5,0,5,504,49,0,552,77,4,0,0,75,0,0,0,75,3,0,81,83,30,4,4,118,0,0,0,118,3,0,127,8,4,0,0,18,0,0,0,18,0,0,18,0,0,0,3,5,0,0,0,5,0,0,5,171,35,6,0,215,0,0,0,215,10,0,229,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0
POA2031,13,4,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,378,65,11,4,454,8,4,9,465,28,0,489,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,8,0,0,0,8,0,0,8,9,0,0,0,6,0,0,0,6,0,0,6,390,66,11,4,461,8,4,9,470,28,0,502,76,11,0,0,84,0,0,0,84,11,0,97,0,0,0,0,0,0,0,0,0,0,0,0,465,72,11,4,546,8,4,9,559,37,0,599,119,18,0,0,140,0,0,0,146,3,0,147,63,12,0,0,78,0,0,0,79,5,0,89,5,0,0,0,14,0,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,194,34,0,3,235,0,0,0,235,14,0,248,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
POA2032,13,4,5,0,19,0,0,0,19,0,0,24,0,0,0,0,0,3,0,3,0,0,0,0,174,30,3,0,210,11,0,11,220,15,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,31,3,3,214,11,0,11,218,15,0,237,14,5,4,0,21,0,0,0,21,13,0,36,0,0,0,0,0,0,0,0,0,0,0,0,186,37,12,3,233,11,0,11,249,27,0,275,48,13,5,0,71,3,0,3,69,6,0,75,28,7,3,0,41,0,0,0,41,6,0,51,5,0,4,0,9,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,81,26,4,9,125,3,0,3,122,12,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2033,3,0,0,0,7,0,0,0,7,0,0,6,3,0,0,0,3,0,0,0,3,0,0,3,88,18,3,0,110,0,0,0,109,13,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,7,4,0,0,0,6,0,0,0,6,0,0,6,94,18,3,3,116,0,0,0,114,13,0,126,21,4,0,0,25,0,0,0,22,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,113,20,5,3,136,0,0,0,141,18,0,156,30,3,3,0,33,0,0,0,33,4,0,38,25,8,4,0,34,0,0,0,34,0,0,36,4,0,0,0,4,0,0,0,4,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,60,14,5,0,72,0,0,0,74,8,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2034,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,258,42,9,0,308,4,0,4,309,22,0,334,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,9,0,0,9,6,0,0,0,6,0,0,0,3,0,0,3,267,42,9,0,316,4,0,5,322,22,0,334,30,7,0,0,38,0,0,0,36,13,0,50,0,0,0,0,0,0,0,0,0,0,0,0,297,41,12,0,353,7,0,6,359,33,0,388,53,15,4,0,72,4,0,4,73,4,0,78,71,10,0,0,85,0,0,0,83,6,0,87,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,127,27,4,0,162,4,0,4,164,8,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2035,30,0,12,0,43,0,0,0,39,6,0,49,0,0,0,0,0,0,0,0,0,0,0,0,475,104,28,3,604,15,0,15,624,33,0,656,3,0,0,0,3,0,0,0,3,0,0,3,8,0,0,0,8,0,0,0,8,0,0,7,8,0,0,0,8,0,0,0,8,0,0,10,484,104,28,3,616,15,0,15,632,34,0,666,72,9,5,3,91,3,0,6,90,35,0,121,0,0,0,0,0,0,0,0,0,0,0,0,551,110,38,10,701,19,0,17,721,65,0,791,150,26,9,3,190,0,0,3,193,18,0,212,97,23,4,0,127,3,0,3,129,4,0,134,15,3,4,0,21,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,260,61,20,8,341,10,0,8,355,24,0,373,0,0,0,0,5,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0
POA2036,13,0,3,0,19,0,0,0,19,3,0,19,0,0,0,4,3,0,0,0,3,0,0,3,394,68,31,7,501,0,0,0,500,41,0,544,3,0,0,0,6,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,5,0,0,9,3,0,0,0,11,0,0,0,12,3,0,17,393,71,33,8,510,0,0,0,508,42,0,553,76,17,0,0,91,4,0,4,95,30,0,124,0,0,0,0,0,0,0,0,0,0,0,4,472,89,33,12,605,3,0,5,605,69,4,683,111,18,6,0,135,3,0,3,135,21,0,158,95,33,8,0,135,0,0,0,131,5,4,147,12,3,0,0,21,0,0,0,22,0,0,20,0,0,0,0,0,0,0,0,4,0,0,3,211,54,20,0,283,5,0,6,294,37,3,332,5,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0
POA2037,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,15,4,0,112,0,0,0,112,6,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,15,4,0,119,0,0,0,119,6,0,123,9,5,0,0,17,0,0,0,17,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,110,20,4,0,131,0,0,0,131,11,0,146,35,3,0,0,40,0,0,0,45,3,0,44,24,5,0,0,25,0,0,0,28,0,0,31,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,56,10,3,0,71,0,0,0,72,5,0,76,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
POA2038,3,0,0,0,3,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,108,15,4,0,126,8,0,8,131,7,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,15,4,0,128,8,0,8,135,7,0,141,16,7,0,0,22,0,0,0,22,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,123,24,4,0,146,8,0,8,158,9,0,167,39,11,0,0,55,5,0,6,63,4,0,66,21,0,0,0,25,0,0,0,25,4,0,24,3,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,67,15,0,0,80,5,5,9,88,8,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2039,4,0,5,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,101,12,4,0,111,0,0,0,112,3,0,126,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,105,12,4,0,121,0,0,0,122,3,0,125,8,0,0,0,3,0,0,0,3,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,112,8,4,0,125,0,0,0,123,8,0,138,31,7,3,0,40,0,0,3,41,3,0,45,15,3,0,0,24,0,0,0,24,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6,3,0,63,0,0,3,63,6,0,73,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0
POA2040,12,3,10,0,26,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,303,48,21,0,375,9,3,12,390,14,0,406,9,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,4,0,0,4,9,3,0,0,10,0,0,0,11,0,0,11,311,56,21,0,383,12,3,12,398,14,0,414,33,13,0,0,50,0,0,0,51,4,0,52,0,0,0,0,0,0,0,0,0,0,0,0,347,62,24,0,440,12,3,18,454,24,0,470,87,24,11,0,113,0,0,8,120,9,0,127,47,18,3,0,68,0,0,0,68,4,0,73,0,0,3,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,137,40,17,0,191,0,0,8,194,12,0,208,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
POA2041,17,0,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,199,33,4,3,245,3,0,9,249,27,0,269,0,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,9,0,0,0,9,0,0,9,8,3,0,0,12,0,0,0,15,0,0,15,212,42,4,3,251,3,0,5,260,27,0,284,32,8,3,0,42,0,0,0,42,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,241,45,7,3,293,3,0,5,297,31,0,331,68,13,0,0,80,5,0,7,90,3,0,90,41,12,0,0,53,0,0,0,58,4,0,53,4,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,123,20,0,0,140,4,0,3,148,4,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2042,5,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,112,25,0,0,139,0,0,0,147,12,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,25,0,0,142,0,0,0,147,12,0,159,15,6,0,0,17,0,0,0,17,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,133,30,0,0,163,0,0,0,164,20,0,183,30,3,0,0,36,0,0,3,41,0,0,47,18,5,0,0,22,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,12,3,0,66,0,0,3,62,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,35,8,0,3,52,0,0,0,52,11,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,8,0,0,8,40,8,0,3,57,0,0,0,51,11,0,68,4,0,0,0,7,0,0,0,7,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,45,10,0,3,59,0,0,0,62,13,0,75,19,0,0,0,18,0,0,0,18,3,0,21,5,0,0,0,5,0,0,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,25,0,0,0,25,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
