SA2_CODE_2021,C21_1PF_Cu15DS_MR_4000over,C21_1PF_Cu15DS_MR_NS,C21_1PF_Cu15DS_Tot,C21_1PF_CU15_NDS_MR_0_299,C21_1PF_CU15_NDS_MR_300_449,C21_1PF_CU15_NDS_MR_450_599,C21_1PF_CU15_NDS_MR_600_799,C21_1PF_CU15_NDS_MR_800_999,C21_1PF_CU15_NDS_MR_1000_1399,C21_1PF_CU15_NDS_MR_1400_1799,C21_1PF_CU15_NDS_MR_1800_2399,C21_1PF_CU15_NDS_MR_2400_2999,C21_1PF_CU15_NDS_MR_3000_3999,C21_1PF_CU15_NDS_MR_4000over,C21_1PF_CU15_NDS_MR_NS,C21_1PF_CU15_NDS_Tot,C21_1PF_NCu15DS_MR_0_299,C21_1PF_NCu15DS_MR_300_449,C21_1PF_NCu15DS_MR_450_599,C21_1PF_NCu15DS_MR_600_799,C21_1PF_NCu15DS_MR_800_999,C21_1PF_NCu15DS_MR_1000_1399,C21_1PF_NCu15DS_MR_1400_1799,C21_1PF_NCu15DS_MR_1800_2399,C21_1PF_NCu15DS_MR_2400_2999,C21_1PF_NCu15DS_MR_3000_3999,C21_1PF_NCu15DS_MR_4000over,C21_1PF_NCu15DS_MR_NS,C21_1PF_NCu15DS_Tot,C21_1PF_NDCO_MR_0_299,C21_1PF_NDCO_MR_300_449,C21_1PF_NDCO_MR_450_599,C21_1PF_NDCO_MR_600_799,C21_1PF_NDCO_MR_800_999,C21_1PF_NDCO_MR_1000_1399,C21_1PF_NDCO_MR_1400_1799,C21_1PF_NDCO_MR_1800_2399,C21_1PF_NDCO_MR_2400_2999,C21_1PF_NDCO_MR_3000_3999,C21_1PF_NDCO_MR_4000over,C21_1PF_NDCO_MR_NS,C21_1PF_NDCO_Tot,C21_1PF_Tot_MR_0_299,C21_1PF_Tot_MR_300_449,C21_1PF_Tot_MR_450_599,C21_1PF_Tot_MR_600_799,C21_1PF_Tot_MR_800_999,C21_1PF_Tot_MR_1000_1399,C21_1PF_Tot_MR_1400_1799,C21_1PF_Tot_MR_1800_2399,C21_1PF_Tot_MR_2400_2999,C21_1PF_Tot_MR_3000_3999,C21_1PF_Tot_MR_4000over,C21_1PF_Tot_MR_NS,C21_1PF_Tot_Tot,C21_Tot_MR_0_299,C21_Tot_MR_300_449,C21_Tot_MR_450_599,C21_Tot_MR_600_799,C21_Tot_MR_800_999,C21_Tot_MR_1000_1399,C21_Tot_MR_1400_1799,C21_Tot_MR_1800_2399,C21_Tot_MR_2400_2999,C21_Tot_MR_3000_3999,C21_Tot_MR_4000over,C21_Tot_MR_NS,C21_Tot_Tot
117021327,3,0,10,0,0,0,3,0,5,11,10,5,18,18,6,70,4,0,0,0,4,0,4,8,9,3,0,4,53,3,0,3,0,5,3,3,7,0,0,10,5,40,9,0,3,3,6,9,19,31,20,25,34,9,170,90,24,9,19,27,87,106,206,205,351,681,86,1885
117021328,0,0,10,4,0,0,0,3,3,7,9,4,10,12,7,57,0,0,0,0,0,3,0,7,0,3,8,0,19,4,3,0,0,0,0,3,5,0,5,0,3,36,6,6,0,0,3,10,14,21,11,17,19,10,118,31,7,5,8,16,48,54,121,137,235,264,46,971
117021636,0,0,12,4,3,0,0,0,4,8,5,0,12,8,5,54,3,0,3,0,3,0,3,6,3,3,4,0,32,3,4,0,0,0,7,12,0,4,5,3,0,45,10,9,3,0,4,15,23,14,16,28,20,6,143,46,14,12,15,24,57,86,139,135,252,340,45,1179
117021637,3,0,14,4,0,0,0,0,0,8,5,3,14,13,5,59,0,0,0,0,0,5,0,4,0,4,4,0,26,6,3,0,0,0,5,8,10,0,5,3,3,41,8,3,0,4,9,11,16,18,14,21,22,15,145,46,6,6,12,27,59,95,155,160,211,273,69,1119
117031329,3,0,3,0,0,0,0,0,0,6,0,0,4,12,0,23,0,0,0,0,0,0,0,0,0,4,4,0,10,0,0,0,0,0,0,0,0,0,0,4,0,10,6,0,0,0,0,4,3,9,0,5,21,8,51,30,0,8,5,7,30,29,59,53,107,245,35,593
117031330,0,0,9,0,0,0,0,0,11,9,13,12,13,9,6,68,0,0,0,0,0,0,0,4,5,0,0,5,27,0,0,0,0,0,7,5,7,0,3,0,0,30,10,3,0,4,0,12,11,26,25,23,16,9,135,53,11,7,17,24,117,102,245,290,468,559,79,1968
117031331,4,0,10,0,0,0,0,0,0,3,4,0,9,8,7,40,0,0,0,0,0,0,5,0,0,4,10,5,28,3,0,0,0,0,0,4,4,0,4,10,3,30,4,0,3,0,6,4,5,11,4,22,32,12,108,56,8,11,5,15,50,59,110,124,224,413,65,1137
117031333,0,0,0,0,0,0,0,0,0,0,0,4,0,9,6,20,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,3,5,4,16,4,0,0,0,0,0,3,3,5,3,15,12,44,42,9,3,4,9,32,38,88,75,130,238,45,713
117031336,0,0,0,4,0,0,4,0,0,0,7,7,6,9,5,32,0,0,0,0,0,0,0,0,0,8,8,0,17,3,0,0,0,0,6,0,0,0,0,4,0,20,5,0,0,4,0,6,3,14,7,18,13,7,73,37,11,5,8,11,39,46,90,76,157,308,37,824
117031638,0,0,4,0,0,0,0,0,0,0,0,5,6,6,0,27,0,0,0,0,0,0,0,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,5,4,3,3,10,5,11,7,3,51,27,6,0,5,6,27,13,58,52,108,172,22,493
117031639,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,7,0,3,0,23,23,0,0,5,4,10,13,43,40,36,61,17,247
117031640,3,0,9,0,0,0,0,0,3,7,3,5,6,4,5,36,0,0,0,0,0,0,0,3,0,7,3,0,17,0,0,0,0,0,0,0,6,3,0,4,4,19,4,0,0,0,5,5,8,18,11,12,12,9,78,34,16,13,13,17,45,51,118,117,223,400,43,1089
117031641,0,0,3,4,0,0,0,0,0,0,0,0,6,12,0,31,3,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,3,4,0,3,0,6,9,0,27,6,0,0,0,3,8,7,8,8,14,23,3,72,57,0,3,9,14,33,37,69,87,136,204,43,696
117031642,0,0,3,0,0,0,0,0,0,0,7,3,9,5,0,18,0,0,0,0,0,0,0,0,3,4,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,6,0,6,8,12,9,5,0,45,39,11,8,11,15,35,41,96,103,159,270,36,820
117031643,0,0,0,5,0,0,0,0,0,3,5,4,5,6,0,37,0,0,0,0,0,4,0,6,6,3,3,0,25,3,0,0,0,5,0,4,6,3,6,0,0,29,5,0,3,0,4,3,6,19,9,15,11,3,83,42,8,7,11,16,47,67,161,167,219,233,50,1020
117031644,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,6,4,0,10,0,14,25,0,0,0,3,13,9,30,25,28,110,23,268
117031645,0,0,3,6,0,0,0,0,7,0,6,6,7,8,4,31,9,0,0,0,0,0,0,4,6,4,6,0,19,0,0,0,0,0,0,3,4,3,4,3,0,22,8,0,0,0,5,5,3,12,11,11,18,4,80,42,5,4,3,18,29,40,62,64,84,158,24,533
117031646,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,5,0,0,0,0,6,7,8,3,0,28,5,5,4,0,5,12,20,40,45,56,37,8,229
117031647,0,0,3,0,0,0,0,0,3,3,12,3,9,5,8,38,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,4,0,5,0,0,3,0,20,3,3,0,0,0,4,10,11,4,10,9,8,68,30,7,3,7,5,54,44,159,135,191,159,39,840
117031648,0,0,6,0,0,0,0,0,0,6,5,5,5,5,3,26,3,0,0,0,0,0,0,5,4,5,0,0,19,0,0,0,4,0,0,0,0,3,3,4,4,19,3,0,0,6,0,0,4,10,13,11,13,10,68,27,0,3,7,6,33,39,110,157,208,151,43,786
118011339,11,0,13,3,0,0,0,0,9,0,7,9,7,20,5,57,0,0,0,0,0,0,0,7,3,4,11,0,30,0,0,0,0,0,4,7,4,4,0,5,9,29,8,0,0,0,4,10,9,21,15,19,41,10,133,72,8,6,16,22,57,55,120,97,208,626,109,1388
118011340,6,0,19,0,0,0,0,4,4,11,8,10,6,20,5,70,0,0,0,0,0,5,0,4,5,3,10,4,34,0,0,0,0,0,0,0,4,5,4,4,3,24,9,3,4,4,4,10,16,16,17,20,39,17,151,71,12,9,17,13,57,60,108,110,229,647,121,1455
118011341,3,7,16,0,0,0,0,3,0,4,3,4,14,19,3,55,0,0,0,0,0,0,5,4,0,0,10,0,26,8,0,0,0,0,0,0,8,0,7,0,3,26,10,0,0,5,0,8,10,13,10,23,33,11,118,71,9,11,13,17,34,42,105,86,200,628,105,1316
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,10,0,9,3,0,0,0,0,3,0,0,0,9,10,3,40,0,0,0,0,0,0,0,4,0,3,3,4,25,0,0,0,0,0,0,0,3,3,6,3,0,22,3,0,0,0,0,8,11,12,12,15,33,12,106,59,9,9,0,12,33,42,81,92,156,544,107,1146
118011345,5,0,14,3,0,0,0,0,4,3,5,6,7,31,0,55,0,0,0,0,0,7,0,11,0,3,15,4,35,4,0,0,0,0,3,0,0,5,0,4,0,20,6,0,0,0,0,11,6,16,8,13,52,7,126,42,11,7,8,12,39,42,95,68,136,651,67,1189
118011346,4,0,14,0,0,0,0,0,0,0,3,0,4,19,0,28,4,0,0,0,0,3,3,0,0,0,9,0,20,3,0,0,0,0,0,0,5,0,0,11,0,22,8,0,0,0,0,6,3,8,3,5,44,5,86,82,3,5,4,11,30,23,81,43,108,519,103,1024
118011347,4,0,3,3,0,0,0,0,0,0,3,0,5,15,7,28,3,0,0,0,3,0,0,0,0,5,4,0,12,6,0,0,0,0,0,0,4,4,4,7,0,27,8,0,0,0,0,5,0,7,4,9,22,4,74,51,8,0,4,5,26,17,36,27,71,318,38,597
118011649,5,0,10,5,0,0,0,0,5,6,4,4,7,24,0,52,3,0,0,0,0,4,0,4,0,0,15,4,33,0,0,0,4,0,0,0,3,0,5,6,0,21,9,0,0,4,0,8,8,11,7,15,46,11,117,106,13,5,5,11,37,37,77,68,145,591,99,1196
118011650,0,0,3,3,0,0,0,0,5,0,6,7,7,6,3,31,0,0,0,0,0,0,0,3,10,3,9,0,20,3,0,0,0,0,0,0,0,0,3,5,0,10,5,0,3,0,0,4,0,10,9,7,25,7,71,47,4,5,9,4,17,17,39,49,71,257,38,550
118021564,0,0,3,0,0,0,0,0,3,5,5,8,0,8,0,21,0,0,0,0,0,0,0,4,4,0,3,0,11,8,0,0,0,0,5,4,7,0,4,4,6,32,11,0,0,0,0,9,8,13,10,7,13,8,72,41,3,0,4,7,33,30,69,75,93,209,45,615
118021565,0,0,5,3,0,0,0,0,3,0,3,4,4,5,0,24,0,0,0,0,0,0,0,0,0,8,4,0,17,4,0,0,0,0,5,0,4,4,4,4,0,25,12,0,0,0,0,4,3,11,11,12,12,0,68,44,4,9,12,23,47,46,87,71,134,331,51,869
118021566,3,0,4,0,0,0,0,0,4,0,0,0,5,11,0,17,0,0,0,0,0,0,0,4,0,7,4,4,20,4,0,0,0,0,3,5,0,4,5,3,6,23,9,0,0,0,0,6,3,4,4,14,20,7,72,69,10,9,7,14,51,41,82,62,136,312,69,855
118021567,0,0,6,3,0,0,0,0,6,4,0,4,0,6,0,25,0,0,0,0,4,0,0,4,4,0,8,3,23,7,0,0,0,0,0,6,0,5,0,5,4,36,10,0,0,4,4,7,7,6,16,9,14,6,85,37,8,8,11,20,36,48,76,82,154,287,62,829
118021568,0,0,5,0,0,0,6,0,0,4,0,0,0,4,3,26,0,0,0,0,0,0,4,4,3,0,6,0,15,6,0,0,0,4,3,5,3,0,4,5,4,32,9,0,0,3,3,3,11,13,6,6,11,8,76,45,9,10,7,13,27,44,88,85,133,281,55,801
118021569,8,0,10,0,0,0,3,0,0,13,11,3,9,16,3,55,3,0,0,0,3,0,8,4,0,4,3,0,27,6,0,0,0,0,4,6,6,4,12,5,4,41,7,3,0,3,3,8,21,18,14,19,28,10,143,65,11,5,10,27,51,63,120,123,221,479,86,1270
118021570,5,0,17,0,0,0,0,0,0,0,5,4,7,6,3,29,0,3,0,0,0,0,4,0,6,0,4,4,25,0,0,0,0,0,0,0,3,0,9,7,4,29,4,3,0,0,0,3,4,14,13,17,22,12,94,32,3,11,11,3,37,28,81,69,173,348,65,868
118021651,0,0,10,0,0,0,0,0,3,0,12,9,16,25,3,66,0,0,0,0,0,0,3,9,5,4,4,0,28,0,0,0,0,5,0,0,3,0,3,3,3,19,0,0,0,0,5,8,8,23,11,29,31,11,124,64,13,7,7,26,51,48,124,112,232,642,86,1416
118021652,6,0,7,0,0,0,0,0,0,10,0,0,5,16,3,30,0,0,0,0,0,6,0,0,0,3,5,3,17,0,0,0,5,0,4,0,6,0,0,0,5,22,0,0,0,4,0,8,6,3,3,5,23,11,74,39,8,7,15,17,40,46,93,79,134,339,62,884
118021653,0,0,13,3,0,0,0,0,3,10,7,8,11,16,6,60,3,4,0,3,5,0,7,5,4,10,0,0,36,0,0,3,6,9,4,4,11,5,6,5,3,57,7,4,4,6,11,15,19,30,22,28,22,13,167,64,11,16,23,27,67,96,158,140,253,436,98,1393
118021654,0,0,5,4,0,0,0,0,0,0,0,3,3,7,0,21,0,0,0,0,0,0,0,0,0,3,5,0,8,0,0,0,0,0,0,0,0,5,0,5,0,10,8,0,0,0,0,0,0,0,8,10,12,0,46,40,3,3,3,9,12,21,26,29,61,230,43,479
119011354,7,4,40,7,0,0,0,7,10,15,17,18,19,3,13,111,0,0,0,0,0,5,3,10,8,9,3,6,48,10,5,7,3,11,15,9,16,13,22,10,11,119,21,6,5,4,14,40,25,54,40,55,16,32,313,101,20,33,34,51,166,186,352,363,450,216,188,2160
119011355,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,6,0,0,4,4,0,0,0,18,9,0,0,3,4,7,10,35,45,34,35,14,192
119011356,0,3,13,3,0,0,0,0,4,11,11,10,9,8,6,64,0,0,0,3,3,10,10,10,9,9,0,4,46,3,0,0,0,4,3,11,14,11,3,9,6,64,12,0,0,3,8,22,27,39,26,16,13,21,190,70,12,4,17,26,84,109,227,185,197,131,98,1160
119011358,0,5,16,0,0,0,0,0,0,11,10,9,7,11,4,50,5,0,3,0,0,3,3,16,9,6,3,0,50,7,6,0,5,0,6,10,20,3,9,7,6,74,15,3,3,3,8,13,22,41,26,17,18,12,193,82,28,21,26,39,134,152,310,278,418,257,125,1863
119011360,6,0,23,0,0,0,0,0,0,4,7,12,11,8,6,57,0,0,0,3,4,3,9,3,5,10,3,0,37,7,8,0,3,6,8,7,25,8,13,3,13,89,11,10,3,7,9,10,18,39,31,25,26,21,205,72,27,14,37,49,103,147,317,294,427,245,154,1885
119011361,0,4,37,6,0,0,3,0,10,8,23,8,20,12,5,99,5,4,0,0,9,6,9,9,0,4,7,5,53,3,3,5,4,6,8,21,19,10,4,3,6,99,18,5,8,8,14,28,47,63,26,39,21,20,294,109,32,25,43,49,176,198,396,264,283,201,140,1920
119011571,4,0,22,3,0,0,0,8,9,14,8,0,4,8,6,67,0,0,0,5,0,10,8,7,0,3,0,0,40,10,5,0,0,3,15,16,14,6,3,9,9,90,15,7,0,4,7,30,34,39,20,15,15,21,209,65,12,17,30,35,139,211,279,107,104,86,80,1172
119011572,0,0,16,4,0,0,0,0,7,13,12,10,9,3,6,70,0,0,0,0,3,4,9,7,6,3,3,0,39,9,0,0,0,7,9,18,20,7,7,6,3,79,12,9,0,5,9,32,40,51,21,21,15,12,208,68,27,11,26,33,135,161,275,117,131,68,81,1132
119011655,0,7,15,0,0,0,0,5,6,4,7,10,10,3,13,47,5,0,0,0,0,10,3,11,3,6,3,3,36,6,0,0,6,4,8,10,18,3,5,4,10,79,4,4,4,11,4,24,14,39,18,13,13,32,176,50,14,23,16,40,95,112,242,174,226,174,146,1313
119011656,4,0,16,0,4,0,0,4,15,4,7,10,11,7,3,72,0,0,0,3,0,4,8,5,3,3,3,0,31,0,0,0,0,5,11,8,10,4,4,16,3,67,6,3,3,3,13,22,21,24,17,26,22,15,183,53,16,16,20,35,82,103,202,171,214,161,126,1196
119011657,5,0,12,5,0,0,0,0,8,0,10,12,9,5,3,54,0,0,0,0,0,8,5,5,9,0,0,0,31,4,0,0,3,0,3,6,6,9,4,4,3,48,13,0,0,5,7,18,17,23,24,23,15,9,144,54,14,9,29,32,103,122,221,244,351,207,88,1458
119011658,3,0,17,4,0,0,0,0,3,4,13,7,14,4,4,54,0,0,3,0,0,3,0,4,3,9,0,0,34,6,0,3,0,3,6,4,6,8,8,12,10,74,7,4,6,4,6,19,14,27,27,37,18,9,181,87,16,18,24,46,126,135,306,306,493,353,118,2034
119021362,0,0,28,3,0,0,0,3,10,11,16,0,13,7,9,74,6,0,0,0,9,3,11,14,7,5,0,11,66,3,0,3,3,8,7,11,20,14,10,8,8,100,18,6,4,4,16,20,31,60,28,30,21,27,264,81,27,23,27,54,121,164,333,223,296,278,133,1764
119021366,0,0,15,5,4,5,0,0,6,14,18,11,9,4,6,79,5,0,0,4,5,6,4,16,0,3,3,0,45,8,5,0,5,4,15,12,26,5,14,5,11,116,17,6,6,3,10,25,32,63,20,36,17,18,258,109,18,35,34,64,147,217,331,209,279,161,168,1774
119021367,5,3,17,0,0,0,0,4,9,6,13,10,6,8,6,72,4,0,0,3,0,7,10,5,0,11,5,0,42,8,0,4,5,6,14,14,7,4,11,3,11,82,11,3,3,12,11,26,23,27,18,30,21,17,213,64,22,18,40,37,117,117,287,198,315,223,119,1554
119021573,0,3,5,4,0,3,3,0,5,4,8,3,6,0,6,44,0,0,0,0,9,5,4,10,0,3,0,4,25,0,3,0,5,6,14,13,7,6,6,0,4,48,5,3,3,4,8,20,22,29,7,13,3,10,128,45,12,8,18,37,115,135,169,76,108,25,69,808
119021574,0,0,7,0,5,0,0,3,4,4,4,4,4,0,4,30,3,5,0,0,4,3,4,4,0,0,0,0,20,0,0,0,5,0,3,12,3,5,0,4,8,46,7,3,0,9,10,13,18,14,6,7,4,12,102,39,15,7,17,18,77,98,115,51,64,28,53,586
119021659,0,0,10,0,0,0,0,0,0,10,3,6,4,0,0,26,4,0,0,0,3,6,7,3,4,0,5,0,34,3,4,0,0,0,6,0,15,9,8,5,7,51,9,4,3,0,3,17,15,22,15,14,8,7,122,48,8,17,10,30,81,94,173,116,79,76,47,782
119021660,0,0,5,0,0,0,0,0,7,0,11,4,3,0,0,29,0,3,0,0,0,3,5,4,0,0,0,0,24,6,0,0,0,0,5,10,3,0,0,0,0,29,9,4,0,0,3,19,19,25,6,6,3,3,92,18,8,5,10,9,48,57,99,44,53,37,32,422
119021661,0,0,10,0,0,0,4,0,4,7,24,8,5,5,3,53,0,0,0,0,0,0,4,6,0,6,4,5,27,0,0,0,0,0,7,0,6,5,11,0,7,52,3,0,3,3,0,13,17,39,14,15,8,13,134,34,13,7,15,22,63,105,265,190,172,173,84,1148
119021662,3,0,16,4,0,0,0,4,4,10,18,7,11,16,4,61,0,0,0,0,3,7,5,10,6,6,8,0,41,5,0,3,4,3,8,9,14,12,10,8,10,80,11,6,3,10,12,20,22,38,17,26,32,19,212,82,23,31,37,43,111,116,230,194,337,528,139,1859
119021663,0,0,8,5,0,0,0,0,0,0,3,4,3,6,4,29,0,0,0,0,0,0,0,0,0,3,0,0,13,5,0,0,0,0,0,0,3,0,4,3,4,29,8,0,0,0,0,0,3,15,9,14,15,8,70,28,5,8,14,9,37,38,95,70,134,145,69,659
119031370,5,0,13,0,0,0,3,0,0,3,0,6,4,4,4,23,0,0,0,0,0,7,0,3,4,4,7,0,28,3,3,0,3,0,6,7,23,0,6,11,5,68,8,3,0,6,0,16,14,31,12,15,13,11,129,70,9,10,23,33,94,110,229,128,235,204,85,1235
119031371,6,0,12,0,0,0,0,0,3,3,9,4,8,13,0,38,0,0,0,0,0,4,0,9,3,0,9,3,23,0,0,0,3,0,3,3,4,4,3,9,0,34,4,4,0,4,0,10,5,16,9,10,32,5,104,70,6,14,20,22,79,69,171,136,265,422,74,1350
119031372,4,4,21,0,3,0,0,3,5,11,9,7,10,17,4,65,4,0,0,3,4,7,12,13,6,9,8,5,64,4,3,0,3,0,10,14,16,9,14,11,11,103,13,3,0,10,3,26,38,42,24,30,38,20,250,95,29,18,33,49,142,178,414,344,530,530,190,2543
119031373,0,0,10,0,0,0,0,0,3,6,5,0,6,5,8,34,0,0,4,0,3,0,5,4,0,4,0,0,27,9,0,0,4,6,4,4,8,9,6,0,3,55,4,0,4,10,10,14,17,24,12,16,7,14,131,38,10,17,18,28,68,106,172,123,170,80,74,890
119031374,4,0,16,0,3,0,0,0,5,6,9,13,11,22,5,77,6,0,4,0,3,6,8,7,11,8,12,5,68,11,0,4,6,0,14,10,15,8,11,22,9,108,25,7,6,6,4,24,25,28,25,37,47,26,261,138,41,32,34,40,141,139,349,252,393,696,209,2468
119031664,0,0,8,0,0,0,0,0,9,6,11,10,0,5,0,47,4,0,0,0,3,0,5,7,0,5,3,3,30,0,0,0,0,5,3,8,8,10,7,0,5,52,10,0,0,0,7,8,27,27,19,19,10,14,139,56,8,13,7,24,57,85,201,115,89,74,60,785
119031665,0,0,10,3,0,0,0,3,9,4,3,3,12,9,5,44,6,3,0,0,0,0,3,3,4,8,8,0,39,0,0,0,0,0,12,4,7,7,3,6,0,44,9,0,5,7,4,16,10,18,16,22,31,7,139,63,14,12,23,35,79,68,158,137,195,273,109,1183
119031666,0,0,9,4,0,0,4,0,3,4,7,5,8,8,5,40,0,0,3,0,0,4,3,3,8,0,6,3,41,5,0,0,4,4,7,4,8,0,0,4,0,38,3,0,3,4,7,18,15,9,9,16,21,8,122,86,19,17,24,35,83,111,242,170,285,376,99,1534
119031667,5,0,6,0,0,0,0,0,6,5,3,4,8,0,4,33,3,0,0,0,0,4,4,0,0,3,0,0,22,3,0,3,3,3,7,12,12,0,3,3,0,59,10,0,5,6,4,18,19,24,12,9,9,6,119,47,10,8,15,11,77,81,178,100,160,108,67,869
119041377,4,0,11,0,0,0,0,0,3,0,6,6,3,5,0,28,0,0,0,0,0,0,4,12,0,4,6,0,30,0,0,0,0,4,6,9,9,8,6,6,3,46,10,0,0,0,3,13,8,20,6,17,24,9,121,79,7,6,15,28,73,73,174,120,227,329,84,1221
119041378,0,0,8,0,0,0,0,0,3,4,11,9,6,3,3,45,0,0,0,0,3,4,0,4,4,0,4,0,27,8,0,0,0,3,5,5,0,5,3,5,4,47,7,5,0,0,5,20,9,21,18,15,14,10,127,31,7,11,11,30,78,88,230,213,148,155,67,1064
119041379,0,0,18,0,0,3,5,4,3,3,11,8,10,8,0,50,4,0,0,0,0,7,7,10,4,0,4,3,36,3,8,0,0,6,9,10,12,4,4,10,4,71,8,6,3,4,4,24,28,38,15,11,13,13,179,70,26,12,31,30,95,121,268,209,243,263,117,1496
119041380,0,3,10,4,0,0,0,0,3,3,9,12,13,9,0,58,0,0,0,0,0,0,3,8,6,7,4,0,38,7,0,0,0,0,8,8,0,6,9,13,13,67,11,0,0,0,4,9,21,25,18,33,27,24,173,61,13,8,18,23,69,101,183,112,218,282,104,1203
119041381,6,0,17,3,0,0,0,5,4,5,16,8,5,5,3,61,0,5,0,0,4,11,0,9,0,0,4,0,37,9,3,0,3,4,10,12,13,6,11,10,16,90,9,7,3,4,10,25,23,32,21,18,19,15,199,70,16,21,34,35,124,142,357,277,244,238,142,1698
119041382,6,3,14,4,0,0,0,0,0,4,14,13,8,7,5,63,0,0,0,0,0,4,3,3,0,6,3,0,31,8,0,4,9,0,7,15,7,6,6,6,5,79,15,3,6,9,4,17,23,31,19,25,25,18,193,81,22,20,27,33,87,88,227,190,262,424,118,1577
119041668,3,7,17,6,0,5,0,3,10,10,9,5,10,8,0,67,0,0,0,0,0,0,3,10,3,0,4,6,34,0,0,0,0,0,0,6,15,9,3,11,5,61,12,3,5,3,7,13,19,41,27,16,28,17,177,55,13,17,24,18,99,98,333,222,290,251,108,1535
119041669,0,0,9,4,0,0,0,6,7,3,4,10,7,6,7,45,0,0,0,0,0,9,4,3,4,4,5,3,42,0,3,0,4,5,9,4,4,4,4,3,9,40,5,5,0,5,6,17,15,17,19,11,17,15,137,51,17,21,18,29,70,99,153,149,231,199,100,1140
119041670,5,0,12,5,0,0,0,5,6,8,10,5,6,0,3,51,7,0,0,0,0,9,7,6,3,3,5,5,43,4,0,0,0,6,9,13,11,11,6,10,8,63,7,3,0,0,15,16,25,30,21,21,17,13,169,92,24,19,32,47,109,124,271,181,224,203,102,1418
119041671,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,21,0,0,0,0,0,0,5,0,7,0,0,0,17,0,0,0,0,0,4,0,9,3,4,4,0,30,0,0,0,4,3,0,9,22,11,8,4,9,64,14,0,0,6,14,23,71,208,203,150,75,34,803
120011383,8,0,19,0,0,0,4,0,10,4,12,4,9,32,10,86,4,0,0,0,0,3,0,3,6,6,19,9,58,3,0,0,0,7,10,9,15,5,3,10,5,63,9,4,3,3,3,14,12,37,21,21,64,20,223,107,25,17,33,34,88,117,244,206,367,798,169,2209
120011385,9,0,20,4,3,0,0,0,3,0,0,9,13,17,8,51,4,0,0,0,0,5,4,3,0,7,10,5,47,7,3,0,4,0,3,5,9,4,6,14,8,62,11,9,0,4,8,11,10,16,12,25,46,22,176,94,19,15,23,39,64,98,182,150,326,775,144,1907
120011386,4,3,14,3,0,0,0,4,5,8,11,8,13,14,3,70,3,0,0,0,0,3,3,5,3,6,10,0,46,5,0,0,0,0,8,5,11,4,10,7,5,69,16,0,0,8,4,18,16,31,15,29,35,19,194,93,13,9,32,29,111,106,204,192,381,670,133,1964
120011672,0,0,12,0,0,0,0,0,0,5,12,0,5,5,5,30,0,0,0,0,0,4,0,3,3,3,7,0,35,3,4,0,4,5,3,4,9,0,8,3,6,40,7,4,0,4,7,11,6,17,8,16,23,10,114,85,16,11,15,24,75,88,156,142,204,302,81,1204
120011673,0,0,3,0,0,0,0,0,5,0,5,10,5,5,0,37,0,0,0,0,0,0,0,5,4,9,3,0,24,5,0,0,0,3,6,0,17,7,7,3,3,48,6,0,0,3,3,4,5,22,26,20,18,9,105,37,6,0,10,14,39,51,176,199,225,168,64,982
120021387,4,0,13,3,0,0,0,0,3,0,3,4,3,30,5,58,3,0,0,0,0,0,0,5,0,3,10,3,30,4,0,0,0,0,0,0,3,3,3,5,0,23,9,0,0,7,0,9,0,8,14,18,52,13,129,74,13,13,10,31,45,37,83,99,216,812,92,1524
120021389,3,0,18,0,0,0,0,0,5,4,9,4,10,21,0,51,0,0,0,0,3,0,6,5,6,3,10,0,32,0,0,0,3,0,0,3,7,0,0,0,5,32,6,5,0,3,10,11,10,18,15,23,38,9,133,47,13,10,10,21,65,53,123,139,280,711,63,1523
120021674,0,0,12,0,0,0,0,0,5,0,6,3,3,4,0,29,3,0,0,0,0,3,0,5,5,8,3,0,32,0,0,0,0,0,3,0,3,4,0,4,0,21,6,0,0,0,0,12,8,12,14,11,18,8,91,39,3,4,12,9,44,23,78,74,172,424,51,944
