SA2_MAINCODE_2016,A0_14_SEO_B00,A0_14_SEO_00_05,A0_14_SEO_06_10,A0_14_SEO_11,A0_14_SEO_12,A0_14_SEO_13,A0_14_SEO_14,A0_14_SEO_15,A0_14_SEO_16,A0_14_SEO_YNS,A0_14_SEO_T,A0_14_SOLSE_VWW_B00,A0_14_SOLSE_VWW_00_05,A0_14_SOLSE_VWW_06_10,A0_14_SOLSE_VWW_11,A0_14_SOLSE_VWW_12,A0_14_SOLSE_VWW_13,A0_14_SOLSE_VWW_14,A0_14_SOLSE_VWW_15,A0_14_SOLSE_VWW_16,A0_14_SOLSE_VWW_YNS,A0_14_SOLSE_VWW_T,A0_14_SOLSE_NWNAA_B00,A0_14_SOLSE_NWNAA_00_05,A0_14_SOLSE_NWNAA_06_10,A0_14_SOLSE_NWNAA_11,A0_14_SOLSE_NWNAA_12,A0_14_SOLSE_NWNAA_13,A0_14_SOLSE_NWNAA_14,A0_14_SOLSE_NWNAA_15,A0_14_SOLSE_NWNAA_16,A0_14_SOLSE_NWNAA_YNS,A0_14_SOLSE_NWNAA_T,A0_14_SOLSE_PinE_NS_B00,A0_14_SOLSE_PinE_NS_00_05,A0_14_SOLSE_PinE_NS_06_10,A0_14_SOLSE_PinE_NS_11,A0_14_SOLSE_PinE_NS_12,A0_14_SOLSE_PinE_NS_13,A0_14_SOLSE_PinE_NS_14,A0_14_SOLSE_PinE_NS_15,A0_14_SOLSE_PinE_NS_16,A0_14_SOLSE_PinE_NS_YNS,A0_14_SOLSE_PinE_NS_T,A0_14_SOLSE_T_B00,A0_14_SOLSE_T_00_05,A0_14_SOLSE_T_06_10,A0_14_SOLSE_T_11,A0_14_SOLSE_T_12,A0_14_SOLSE_T_13,A0_14_SOLSE_T_14,A0_14_SOLSE_T_15,A0_14_SOLSE_T_16,A0_14_SOLSE_T_YNS,A0_14_SOLSE_T_T,A0_14_L_PinE_NS_B00,A0_14_L_PinE_NS_00_05,A0_14_L_PinE_NS_06_10,A0_14_L_PinE_NS_11,A0_14_L_PinE_NS_12,A0_14_L_PinE_NS_13,A0_14_L_PinE_NS_14,A0_14_L_PinE_NS_15,A0_14_L_PinE_NS_16,A0_14_L_PinE_NS_YNS,A0_14_L_PinE_NS_T,A0_14_T_B00,A0_14_T_00_05,A0_14_T_06_10,A0_14_T_11,A0_14_T_12,A0_14_T_13,A0_14_T_14,A0_14_T_15,A0_14_T_16,A0_14_T_YNS,A0_14_T_T,A15_24_SEO_B00,A15_24_SEO_00_05,A15_24_SEO_06_10,A15_24_SEO_11,A15_24_SEO_12,A15_24_SEO_13,A15_24_SEO_14,A15_24_SEO_15,A15_24_SEO_16,A15_24_SEO_YNS,A15_24_SEO_T,A15_24_SOLSE_VWW_B00,A15_24_SOLSE_VWW_00_05,A15_24_SOLSE_VWW_06_10,A15_24_SOLSE_VWW_11,A15_24_SOLSE_VWW_12,A15_24_SOLSE_VWW_13,A15_24_SOLSE_VWW_14,A15_24_SOLSE_VWW_15,A15_24_SOLSE_VWW_16,A15_24_SOLSE_VWW_YNS,A15_24_SOLSE_VWW_T,A15_24_SOLSE_NWNAA_B00,A15_24_SOLSE_NWNAA_00_05,A15_24_SOLSE_NWNAA_06_10,A15_24_SOLSE_NWNAA_11,A15_24_SOLSE_NWNAA_12,A15_24_SOLSE_NWNAA_13,A15_24_SOLSE_NWNAA_14,A15_24_SOLSE_NWNAA_15,A15_24_SOLSE_NWNAA_16,A15_24_SOLSE_NWNAA_YNS,A15_24_SOLSE_NWNAA_T,A15_24_SOLSE_PinE_NS_B00,A15_24_SOLSE_PinE_NS_00_05,A15_24_SOLSE_PinE_NS_06_10,A15_24_SOLSE_PinE_NS_11,A15_24_SOLSE_PinE_NS_12,A15_24_SOLSE_PinE_NS_13,A15_24_SOLSE_PinE_NS_14,A15_24_SOLSE_PinE_NS_15,A15_24_SOLSE_PinE_NS_16,A15_24_SOLSE_PinE_NS_YNS,A15_24_SOLSE_PinE_NS_T,A15_24_SOLSE_T_B00,A15_24_SOLSE_T_00_05,A15_24_SOLSE_T_06_10,A15_24_SOLSE_T_11,A15_24_SOLSE_T_12,A15_24_SOLSE_T_13,A15_24_SOLSE_T_14,A15_24_SOLSE_T_15,A15_24_SOLSE_T_16,A15_24_SOLSE_T_YNS,A15_24_SOLSE_T_T,A15_24_L_PinE_NS_B00,A15_24_L_PinE_NS_00_05,A15_24_L_PinE_NS_06_10,A15_24_L_PinE_NS_11,A15_24_L_PinE_NS_12,A15_24_L_PinE_NS_13,A15_24_L_PinE_NS_14,A15_24_L_PinE_NS_15,A15_24_L_PinE_NS_16,A15_24_L_PinE_NS_YNS,A15_24_L_PinE_NS_T,A15_24_T_B00,A15_24_T_00_05,A15_24_T_06_10,A15_24_T_11,A15_24_T_12,A15_24_T_13,A15_24_T_14,A15_24_T_15,A15_24_T_16,A15_24_T_YNS,A15_24_T_T,A25_34_SEO_B00,A25_34_SEO_00_05,A25_34_SEO_06_10,A25_34_SEO_11,A25_34_SEO_12,A25_34_SEO_13,A25_34_SEO_14,A25_34_SEO_15,A25_34_SEO_16,A25_34_SEO_YNS,A25_34_SEO_T,A25_34_SOLSE_VWW_B00,A25_34_SOLSE_VWW_00_05,A25_34_SOLSE_VWW_06_10,A25_34_SOLSE_VWW_11,A25_34_SOLSE_VWW_12,A25_34_SOLSE_VWW_13,A25_34_SOLSE_VWW_14,A25_34_SOLSE_VWW_15,A25_34_SOLSE_VWW_16,A25_34_SOLSE_VWW_YNS,A25_34_SOLSE_VWW_T,A25_34_SOLSE_NWNAA_B00,A25_34_SOLSE_NWNAA_00_05,A25_34_SOLSE_NWNAA_06_10,A25_34_SOLSE_NWNAA_11,A25_34_SOLSE_NWNAA_12,A25_34_SOLSE_NWNAA_13,A25_34_SOLSE_NWNAA_14,A25_34_SOLSE_NWNAA_15,A25_34_SOLSE_NWNAA_16,A25_34_SOLSE_NWNAA_YNS,A25_34_SOLSE_NWNAA_T,A25_34_SOLSE_PinE_NS_B00,A25_34_SOLSE_PinE_NS_00_05,A25_34_SOLSE_PinE_NS_06_10,A25_34_SOLSE_PinE_NS_11,A25_34_SOLSE_PinE_NS_12,A25_34_SOLSE_PinE_NS_13,A25_34_SOLSE_PinE_NS_14,A25_34_SOLSE_PinE_NS_15,A25_34_SOLSE_PinE_NS_16,A25_34_SOLSE_PinE_NS_YNS,A25_34_SOLSE_PinE_NS_T,A25_34_SOLSE_T_B00,A25_34_SOLSE_T_00_05
101041017,..,3,0,0,8,0,0,0,0,0,11,..,0,0,0,0,3,0,0,0,5,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,5,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,8,3,0,0,0,5,16,5,7,3,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,7,3,0,3,0,0,0,0,0,18,6,4,4,0,0,0,0,0,0,3,19,3,5,9,0,0,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5
101041018,..,3,9,0,0,0,5,0,0,3,29,..,0,0,0,0,4,0,0,3,0,9,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,3,0,5,..,0,0,0,0,0,0,0,0,0,0,..,3,9,0,3,3,4,0,3,7,37,0,10,3,0,0,0,3,0,0,0,12,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,0,3,0,0,0,23,9,3,3,0,0,3,0,0,3,3,24,3,0,6,0,0,0,0,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
101041019,..,3,8,3,0,4,0,0,0,4,25,..,3,7,0,3,8,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,3,7,0,3,8,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,0,..,3,12,3,3,5,3,3,0,4,39,0,7,0,0,0,0,0,0,0,3,15,0,3,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0,3,27,12,7,9,0,0,0,3,0,0,3,32,0,0,5,0,0,7,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041020,..,3,7,0,0,0,0,0,3,0,17,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,3,10,0,0,0,0,0,3,0,12,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,12,4,0,0,0,0,0,0,0,0,17,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101041021,..,3,4,0,0,0,3,0,0,0,8,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,3,4,0,0,0,5,0,0,0,11,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,12,3,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041022,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041024,..,0,4,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041025,..,3,16,0,0,4,0,5,0,0,23,..,0,4,0,3,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,4,0,3,0,0,0,0,0,19,..,0,0,0,0,0,0,0,0,0,0,..,5,17,0,0,4,0,8,0,0,39,3,4,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,8,6,0,0,0,0,3,3,3,31,11,3,4,0,0,3,0,0,0,3,27,6,0,8,3,0,0,0,6,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
101041026,..,0,11,5,0,3,0,0,0,0,16,..,0,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,0,11,5,0,3,4,0,0,0,20,3,4,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,4,10,0,3,3,0,0,0,0,0,0,3,13,3,0,0,0,7,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3
101041027,..,3,0,0,0,3,0,3,0,4,12,..,0,0,0,3,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,3,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,3,0,0,3,3,0,3,0,4,20,4,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,3,0,0,15,7,0,5,0,0,0,0,0,0,0,14,0,3,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3
101051539,..,4,32,7,6,8,3,8,0,0,67,..,0,21,3,3,3,15,13,4,0,52,..,0,0,0,0,0,0,0,4,4,10,..,0,0,0,0,0,0,0,0,0,0,..,0,21,3,3,3,15,15,13,3,69,..,0,0,0,0,0,0,0,0,0,0,..,6,45,6,7,11,17,24,10,3,135,8,8,15,3,0,0,0,3,0,4,43,0,5,23,3,5,0,10,3,4,0,58,0,0,0,0,0,0,0,6,12,3,18,0,0,0,0,0,0,0,0,0,0,0,0,4,22,3,5,0,8,10,16,3,78,0,0,0,0,0,0,0,0,0,19,19,9,13,37,12,5,3,11,16,16,28,147,32,5,15,10,8,7,3,8,0,0,91,11,21,76,13,12,16,26,32,9,3,228,0,3,10,3,0,3,3,5,9,3,40,0,0,0,0,0,0,0,0,0,0,3,11,24
101051540,..,5,16,3,0,0,0,4,3,0,33,..,0,3,0,3,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,3,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,0,..,5,17,4,4,0,0,4,3,0,39,0,3,5,0,0,0,0,3,0,0,18,3,0,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,7,4,6,0,0,0,0,7,0,0,29,8,3,3,5,3,0,0,3,0,3,28,6,0,7,3,3,0,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0
101061541,..,3,10,3,7,0,0,4,0,0,27,..,0,3,3,0,0,5,0,0,0,12,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,3,0,0,5,0,0,0,12,..,0,0,0,0,0,0,0,0,0,0,..,3,11,8,7,0,5,3,0,0,31,11,4,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,8,3,0,0,3,0,0,0,0,33,14,3,9,0,3,0,0,0,3,0,38,0,4,9,0,0,5,5,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101061542,..,8,19,3,6,0,0,0,3,0,39,..,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,8,19,3,6,0,0,0,0,0,46,9,21,12,3,0,0,0,3,0,3,49,0,3,4,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,14,22,16,3,0,0,4,3,3,3,59,18,8,10,0,0,0,0,0,3,3,49,5,5,3,0,0,3,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,6
101061543,..,3,4,0,3,3,3,6,0,0,23,..,0,6,0,0,0,0,0,3,0,12,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,6,0,0,0,0,0,3,0,11,..,0,0,0,0,0,0,0,0,0,0,..,3,13,0,6,3,3,7,3,0,34,0,7,0,0,0,0,0,0,0,0,11,0,4,5,0,0,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,0,5,0,0,0,0,37,9,0,4,3,3,0,3,4,0,0,32,5,4,18,0,3,3,0,0,0,4,42,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4
101061544,..,3,0,0,0,0,0,3,3,0,12,..,0,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,3,0,0,0,3,0,3,3,0,11,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,17,3,3,0,0,0,0,0,0,0,0,18,3,0,7,6,0,3,5,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
102011028,..,13,60,24,16,9,4,6,3,3,136,..,0,9,0,3,0,0,3,3,0,16,..,0,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,0,10,0,3,0,3,4,3,0,22,..,0,0,0,0,0,0,0,0,0,0,..,13,66,24,19,9,8,8,5,3,152,10,27,15,0,3,0,3,3,0,3,67,0,3,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12,32,25,0,3,0,3,3,0,3,80,13,8,15,9,5,3,0,4,0,0,56,3,4,5,0,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4
102011029,..,0,34,11,8,10,11,4,0,3,77,..,0,4,0,0,3,0,0,0,3,13,..,0,0,0,0,0,0,0,3,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,4,0,0,3,0,0,3,3,17,..,0,0,0,0,0,0,0,0,0,0,..,6,37,12,8,12,11,9,3,4,96,10,21,15,3,0,0,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,27,15,3,0,3,0,0,0,3,67,17,4,12,3,5,5,5,0,0,3,53,3,3,5,3,0,4,3,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
102011030,..,0,3,0,4,3,3,0,0,0,15,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,4,0,4,3,3,0,4,0,17,3,3,0,4,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,0,0,0,0,3,0,23,8,0,8,0,0,0,0,0,0,0,23,3,3,0,3,0,4,0,0,0,0,20,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3
102011031,..,11,46,12,5,15,3,3,3,3,109,..,3,7,5,7,3,7,3,4,0,37,..,0,0,0,0,0,0,0,0,3,3,..,0,0,0,0,0,0,0,0,0,0,..,3,7,5,7,3,7,3,4,3,36,..,0,0,0,0,0,0,0,0,0,0,..,10,56,17,11,17,11,8,10,7,146,14,45,24,0,3,5,0,3,0,4,96,3,11,12,0,3,0,3,3,0,0,38,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,11,12,0,3,0,5,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,14,58,36,3,5,4,4,3,3,6,139,30,17,13,0,0,4,0,3,0,4,77,12,12,21,7,0,3,5,3,0,0,60,0,0,7,0,0,0,0,9,4,3,22,0,0,0,0,0,0,0,0,0,0,0,11,12
102011032,..,6,40,4,7,7,13,3,3,5,89,..,7,43,15,6,16,9,5,5,0,109,..,0,0,0,0,0,5,9,5,0,27,..,0,0,0,0,0,0,0,0,0,5,..,7,43,14,6,16,16,15,7,3,134,..,0,0,0,0,0,0,0,0,0,3,..,13,80,17,13,24,26,20,12,8,227,26,45,22,9,3,3,0,3,3,5,114,8,26,20,12,5,6,11,18,5,4,128,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,26,20,12,5,6,17,22,7,3,131,0,0,0,0,0,0,0,0,0,0,0,32,77,48,19,4,7,17,20,8,11,248,81,18,33,7,14,16,15,11,3,3,201,35,40,143,33,49,45,35,36,20,5,433,0,4,10,0,8,3,10,0,0,3,35,0,0,0,0,0,0,0,0,0,0,3,36,38
102011033,..,10,16,4,0,0,0,0,0,0,31,..,0,5,4,0,3,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,6,4,0,4,0,3,0,3,21,..,0,0,0,0,0,0,0,0,0,0,..,13,19,9,3,4,0,3,0,0,54,12,21,6,0,0,0,0,0,0,0,42,3,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,7,15,29,13,0,0,0,0,3,0,7,59,36,7,9,3,0,0,0,0,0,3,68,9,11,17,0,6,0,4,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11
102011034,..,3,17,3,8,0,0,0,0,0,41,..,0,0,3,0,4,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,3,0,4,0,0,0,3,11,..,0,0,0,0,0,0,0,0,0,0,..,3,13,10,8,7,0,3,0,3,50,6,26,5,0,0,0,0,0,0,3,41,0,3,0,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,11,32,9,0,0,0,3,3,0,3,56,16,3,6,0,0,0,0,0,0,0,30,0,6,3,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
102011035,..,6,9,0,4,0,0,3,0,3,27,..,0,11,0,0,3,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,11,0,0,3,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,0,..,6,17,0,4,3,0,3,0,4,40,6,14,13,0,0,0,0,0,0,0,35,0,14,7,3,0,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,3,0,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,7,22,22,3,0,3,0,0,7,0,63,31,8,5,0,0,0,0,0,0,0,50,9,5,17,5,0,3,4,0,0,4,47,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,5
102011036,..,5,9,0,0,0,0,0,0,3,20,..,0,4,0,0,3,0,0,0,0,15,..,0,0,0,0,0,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,4,0,0,3,5,3,0,0,19,..,0,0,0,0,0,0,0,0,0,0,..,7,17,0,3,3,3,7,0,4,42,12,26,5,0,0,3,0,4,0,0,55,3,0,9,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,20,26,13,3,0,3,3,8,0,0,73,29,4,12,0,0,6,3,3,4,0,59,8,3,18,3,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,3
