SA2_CODE_2021,A0_14_SEO_B_05,A0_14_SEO_05_10,A0_14_SEO_11_15,A0_14_SEO_16,A0_14_SEO_17,A0_14_SEO_18,A0_14_SEO_19,A0_14_SEO_20,A0_14_SEO_21,A0_14_SEO_YNS,A0_14_SEO_T,A0_14_UOLSE_VWW_B_05,A0_14_UOLSE_VWW_05_10,A0_14_UOLSE_VWW_11_15,A0_14_UOLSE_VWW_16,A0_14_UOLSE_VWW_17,A0_14_UOLSE_VWW_18,A0_14_UOLSE_VWW_19,A0_14_UOLSE_VWW_20,A0_14_UOLSE_VWW_21,A0_14_UOLSE_VWW_YNS,A0_14_UOLSE_VWW_T,A0_14_UOLSE_NWNAA_B_05,A0_14_UOLSE_NWNAA_05_10,A0_14_UOLSE_NWNAA_11_15,A0_14_UOLSE_NWNAA_16,A0_14_UOLSE_NWNAA_17,A0_14_UOLSE_NWNAA_18,A0_14_UOLSE_NWNAA_19,A0_14_UOLSE_NWNAA_20,A0_14_UOLSE_NWNAA_21,A0_14_UOLSE_NWNAA_YNS,A0_14_UOLSE_NWNAA_T,A0_14_UOLSE_PinE_NS_B_05,A0_14_UOLSE_PinE_NS_05_10,A0_14_UOLSE_PinE_NS_11_15,A0_14_UOLSE_PinE_NS_16,A0_14_UOLSE_PinE_NS_17,A0_14_UOLSE_PinE_NS_18,A0_14_UOLSE_PinE_NS_19,A0_14_UOLSE_PinE_NS_20,A0_14_UOLSE_PinE_NS_21,A0_14_UOLSE_PinE_NS_YNS,A0_14_UOLSE_PinE_NS_T,A0_14_UOLSE_T_B_05,A0_14_UOLSE_T_05_10,A0_14_UOLSE_T_11_15,A0_14_UOLSE_T_16,A0_14_UOLSE_T_17,A0_14_UOLSE_T_18,A0_14_UOLSE_T_19,A0_14_UOLSE_T_20,A0_14_UOLSE_T_21,A0_14_UOLSE_T_YNS,A0_14_UOLSE_T_T,A0_14_L_PinE_NS_B_05,A0_14_L_PinE_NS_05_10,A0_14_L_PinE_NS_11_15,A0_14_L_PinE_NS_16,A0_14_L_PinE_NS_17,A0_14_L_PinE_NS_18,A0_14_L_PinE_NS_19,A0_14_L_PinE_NS_20,A0_14_L_PinE_NS_21,A0_14_L_PinE_NS_YNS,A0_14_L_PinE_NS_T,A0_14_T_B_05,A0_14_T_05_10,A0_14_T_11_15,A0_14_T_16,A0_14_T_17,A0_14_T_18,A0_14_T_19,A0_14_T_20,A0_14_T_21,A0_14_T_YNS,A0_14_T_T,A15_24_SEO_B_05,A15_24_SEO_05_10,A15_24_SEO_11_15,A15_24_SEO_16,A15_24_SEO_17,A15_24_SEO_18,A15_24_SEO_19,A15_24_SEO_20,A15_24_SEO_21,A15_24_SEO_YNS,A15_24_SEO_T,A15_24_UOLSE_VWW_B_05,A15_24_UOLSE_VWW_05_10,A15_24_UOLSE_VWW_11_15,A15_24_UOLSE_VWW_16,A15_24_UOLSE_VWW_17,A15_24_UOLSE_VWW_18,A15_24_UOLSE_VWW_19,A15_24_UOLSE_VWW_20,A15_24_UOLSE_VWW_21,A15_24_UOLSE_VWW_YNS,A15_24_UOLSE_VWW_T,A15_24_UOLSE_NWNAA_B_05,A15_24_UOLSE_NWNAA_05_10,A15_24_UOLSE_NWNAA_11_15,A15_24_UOLSE_NWNAA_16,A15_24_UOLSE_NWNAA_17,A15_24_UOLSE_NWNAA_18,A15_24_UOLSE_NWNAA_19,A15_24_UOLSE_NWNAA_20,A15_24_UOLSE_NWNAA_21,A15_24_UOLSE_NWNAA_YNS,A15_24_UOLSE_NWNAA_T,A15_24_UOLSE_PinE_NS_B_05,A15_24_UOLSE_PinE_NS_05_10,A15_24_UOLSE_PinE_NS_11_15,A15_24_UOLSE_PinE_NS_16,A15_24_UOLSE_PinE_NS_17,A15_24_UOLSE_PinE_NS_18,A15_24_UOLSE_PinE_NS_19,A15_24_UOLSE_PinE_NS_20,A15_24_UOLSE_PinE_NS_21,A15_24_UOLSE_PinE_NS_YNS,A15_24_UOLSE_PinE_NS_T,A15_24_UOLSE_T_B_05,A15_24_UOLSE_T_05_10,A15_24_UOLSE_T_11_15,A15_24_UOLSE_T_16,A15_24_UOLSE_T_17,A15_24_UOLSE_T_18,A15_24_UOLSE_T_19,A15_24_UOLSE_T_20,A15_24_UOLSE_T_21,A15_24_UOLSE_T_YNS,A15_24_UOLSE_T_T,A15_24_L_PinE_NS_B_05,A15_24_L_PinE_NS_05_10,A15_24_L_PinE_NS_11_15,A15_24_L_PinE_NS_16,A15_24_L_PinE_NS_17,A15_24_L_PinE_NS_18,A15_24_L_PinE_NS_19,A15_24_L_PinE_NS_20,A15_24_L_PinE_NS_21,A15_24_L_PinE_NS_YNS,A15_24_L_PinE_NS_T,A15_24_T_B_05,A15_24_T_05_10,A15_24_T_11_15,A15_24_T_16,A15_24_T_17,A15_24_T_18,A15_24_T_19,A15_24_T_20,A15_24_T_21,A15_24_T_YNS,A15_24_T_T,A25_34_SEO_B_05,A25_34_SEO_05_10,A25_34_SEO_11_15,A25_34_SEO_16,A25_34_SEO_17,A25_34_SEO_18,A25_34_SEO_19,A25_34_SEO_20,A25_34_SEO_21,A25_34_SEO_YNS,A25_34_SEO_T,A25_34_UOLSE_VWW_B_05,A25_34_UOLSE_VWW_05_10,A25_34_UOLSE_VWW_11_15,A25_34_UOLSE_VWW_16,A25_34_UOLSE_VWW_17,A25_34_UOLSE_VWW_18,A25_34_UOLSE_VWW_19,A25_34_UOLSE_VWW_20,A25_34_UOLSE_VWW_21,A25_34_UOLSE_VWW_YNS,A25_34_UOLSE_VWW_T,A25_34_UOLSE_NWNAA_B_05,A25_34_UOLSE_NWNAA_05_10,A25_34_UOLSE_NWNAA_11_15,A25_34_UOLSE_NWNAA_16,A25_34_UOLSE_NWNAA_17,A25_34_UOLSE_NWNAA_18,A25_34_UOLSE_NWNAA_19,A25_34_UOLSE_NWNAA_20,A25_34_UOLSE_NWNAA_21,A25_34_UOLSE_NWNAA_YNS,A25_34_UOLSE_NWNAA_T,A25_34_UOLSE_PinE_NS_B_05,A25_34_UOLSE_PinE_NS_05_10,A25_34_UOLSE_PinE_NS_11_15,A25_34_UOLSE_PinE_NS_16,A25_34_UOLSE_PinE_NS_17,A25_34_UOLSE_PinE_NS_18,A25_34_UOLSE_PinE_NS_19,A25_34_UOLSE_PinE_NS_20,A25_34_UOLSE_PinE_NS_21,A25_34_UOLSE_PinE_NS_YNS,A25_34_UOLSE_PinE_NS_T,A25_34_UOLSE_T_B_05,A25_34_UOLSE_T_05_10
101031016,..,8,11,0,0,3,0,4,0,8,31,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,6,11,0,0,5,0,4,0,9,36,12,22,7,5,0,3,0,4,0,0,53,4,0,6,0,0,0,3,5,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,18,24,18,4,0,0,12,7,3,0,83,27,18,12,0,7,8,31,4,0,5,121,5,10,12,7,9,17,64,16,0,5,145,4,0,0,0,0,4,25,0,0,5,37,0,0,0,0,0,0,0,0,0,0,0,3,10
101041017,..,0,5,0,4,0,0,0,0,4,18,..,0,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,5,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,4,5,0,8,0,5,0,0,4,27,4,0,4,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,4,0,3,0,0,0,21,12,4,5,0,0,0,3,0,0,0,28,7,6,16,4,0,8,4,5,0,0,52,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,6
101041018,..,5,8,0,0,0,0,0,0,0,17,..,0,3,0,0,3,8,0,0,0,18,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,3,8,0,0,0,19,..,0,0,0,0,0,0,0,0,0,0,..,5,7,9,0,3,9,0,0,0,34,0,9,0,0,0,0,3,0,0,0,20,0,5,3,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,3,6,0,0,0,33,7,5,3,0,5,0,0,4,5,0,32,0,5,7,3,4,9,10,3,0,0,48,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5
101041019,..,3,5,3,6,0,0,4,0,0,19,..,0,6,0,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,6,3,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,0,..,5,10,3,9,0,0,0,0,5,41,11,5,9,0,0,0,0,0,0,0,23,0,4,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,4,11,0,3,0,3,0,0,3,37,12,5,6,0,0,4,0,0,0,0,27,0,6,10,14,12,8,9,3,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
101041020,..,7,4,3,0,5,0,0,0,5,20,..,0,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,9,4,3,0,7,0,0,0,5,25,3,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,5,0,0,0,14,14,5,5,0,0,0,3,8,0,0,25,0,0,7,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041021,..,4,8,0,3,0,0,0,0,3,17,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,4,8,0,4,0,3,0,0,3,20,3,6,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,3,0,0,0,0,18,7,0,3,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041022,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,3,4,0,0,0,0,0,0,0,13,0,5,3,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
101041024,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041025,..,0,9,5,0,0,0,0,0,0,16,..,5,8,6,0,0,0,5,0,0,22,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,5,8,6,0,0,0,4,0,0,21,..,0,0,0,0,0,0,0,0,0,0,..,8,16,6,0,0,6,4,0,0,34,9,8,0,0,0,0,0,5,0,0,24,0,0,4,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,13,4,6,0,0,9,3,0,0,40,20,6,9,6,4,0,0,5,0,0,44,6,11,12,5,3,9,7,4,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11
101041026,..,0,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,6,0,21,15,5,0,7,0,0,0,0,0,0,23,0,0,6,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041027,..,0,12,0,0,0,0,0,0,0,16,..,0,0,0,0,4,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,0,..,0,12,0,0,4,6,0,0,0,24,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,15,12,5,3,0,0,0,0,0,0,0,21,0,4,7,7,8,5,6,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101051539,..,6,19,7,0,3,14,0,6,0,55,..,4,18,11,3,3,17,5,5,8,63,..,0,0,0,0,0,7,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,4,18,15,3,3,21,5,4,8,70,..,0,0,0,0,0,0,0,0,0,0,..,9,38,18,3,12,31,5,9,4,125,12,27,4,0,4,3,0,0,6,3,57,5,20,23,0,12,12,15,3,5,0,89,0,0,0,0,0,0,3,3,5,0,10,0,0,0,0,0,0,0,0,0,0,0,5,20,23,0,12,12,17,5,8,0,98,0,0,0,0,0,0,0,0,0,3,3,21,42,28,0,14,13,18,9,13,12,165,33,21,27,8,0,0,11,3,0,4,101,16,57,114,24,43,44,41,9,10,6,360,0,0,0,0,0,4,10,3,8,0,35,0,0,0,0,0,0,0,0,0,0,0,15,56
101051540,..,11,5,0,3,0,0,0,3,0,25,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,11,8,0,3,0,0,0,3,5,24,4,12,0,0,0,4,0,0,0,5,26,0,5,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,3,0,0,0,5,38,20,3,6,0,0,0,0,0,0,0,28,10,3,8,4,0,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
101061541,..,3,7,0,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,0,..,3,5,0,0,0,5,0,0,0,20,5,3,6,0,0,0,0,0,0,0,13,0,4,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,7,8,0,0,0,0,0,0,0,25,20,4,3,0,0,0,0,3,0,5,36,3,8,19,0,0,6,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
101061542,..,12,19,0,0,0,4,0,0,0,39,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,13,19,0,0,0,7,0,0,0,46,22,13,12,0,0,0,0,0,0,0,52,0,3,6,3,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,20,22,11,3,0,0,4,0,0,4,67,34,7,11,0,0,3,0,0,0,3,66,10,3,10,0,0,0,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
101061543,..,0,8,0,4,0,4,0,0,0,26,..,4,11,4,4,0,4,3,0,0,26,..,0,0,0,0,0,4,0,0,0,10,..,0,0,0,0,0,0,0,0,0,0,..,4,11,3,4,0,12,3,0,0,33,..,0,0,0,0,0,0,0,0,0,0,..,5,18,3,8,0,17,3,0,0,59,3,9,5,0,0,0,0,0,5,3,18,3,3,6,0,6,0,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,7,0,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,6,10,11,10,3,5,0,6,0,5,5,47,8,7,8,0,4,3,0,0,0,0,42,10,11,24,7,0,7,14,6,0,0,84,0,0,8,0,3,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,7,13
101061544,..,0,3,0,0,0,0,0,0,0,4,..,0,0,0,3,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,0,..,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,15,8,4,9,0,0,4,0,0,0,0,31,3,0,13,0,0,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
102011028,..,13,54,3,5,0,0,3,0,0,84,..,4,4,3,0,0,0,3,0,0,17,..,0,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,..,4,4,3,0,0,0,0,3,0,18,..,0,0,0,0,0,0,0,0,0,0,..,19,55,5,5,0,0,7,9,3,107,16,59,24,0,0,0,0,0,0,3,102,0,10,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,20,71,24,0,0,0,0,0,0,3,124,18,14,15,0,3,0,0,0,0,0,62,3,3,3,3,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
102011029,..,10,29,0,3,3,0,0,0,0,53,..,5,6,0,3,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,5,6,0,3,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,0,0,..,13,35,3,6,3,4,0,0,0,73,8,31,3,0,0,0,0,0,0,0,51,3,4,3,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,12,34,9,5,0,3,0,0,0,0,65,25,7,9,0,3,3,5,5,0,0,53,4,5,5,4,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
102011030,..,0,3,0,0,6,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,4,0,0,6,0,0,0,0,10,4,7,5,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,7,5,0,0,0,0,0,0,0,24,10,0,8,0,0,0,8,0,0,0,29,7,4,8,0,0,0,9,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,4
102011031,..,13,30,10,9,0,5,0,0,0,79,..,4,17,5,4,9,10,0,0,0,52,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,4,17,5,4,9,13,0,0,0,53,..,0,0,0,0,0,0,0,0,0,0,..,21,51,18,16,8,11,5,3,0,133,18,42,23,0,0,0,5,0,0,0,96,4,14,18,3,7,0,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,18,3,7,0,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,24,57,34,10,6,3,4,3,0,5,147,42,9,23,5,4,0,5,0,0,0,91,14,8,30,5,11,8,13,0,0,0,88,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,10
102011032,..,17,29,14,7,11,8,6,4,3,97,..,9,57,11,23,21,11,3,0,5,152,..,0,0,0,3,5,9,0,6,0,23,..,0,0,0,0,0,0,0,0,0,0,..,9,51,11,28,30,20,9,9,8,169,..,0,0,0,0,0,0,0,0,0,0,..,22,84,26,37,36,25,17,10,12,268,42,62,18,5,9,3,0,3,0,4,144,20,32,27,15,18,28,32,11,0,5,190,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,32,26,15,18,32,35,11,0,5,193,0,0,0,0,0,0,0,0,0,0,0,69,94,47,16,20,36,38,11,0,6,338,90,42,51,18,25,13,3,7,0,11,255,48,72,230,83,91,117,58,45,5,15,754,0,0,3,3,3,4,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,49,78
102011033,..,9,9,8,9,0,0,5,0,0,32,..,8,12,0,0,0,0,0,0,0,19,..,0,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,0,..,8,16,0,0,0,0,0,0,0,23,..,0,0,0,0,0,0,0,0,0,0,..,15,22,5,7,0,0,5,0,0,54,9,20,0,0,0,0,0,0,0,0,36,3,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,31,3,0,0,0,0,0,0,0,51,45,4,11,0,0,0,0,0,0,0,67,10,9,13,0,3,0,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,9
102011034,..,3,21,8,3,5,6,0,0,0,54,..,0,4,0,0,0,4,0,0,0,15,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,4,0,0,0,14,..,0,0,0,0,0,0,0,0,0,0,..,0,28,12,9,5,10,0,0,0,60,20,23,10,0,3,0,0,0,0,0,59,0,4,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,20,26,11,0,3,0,7,0,0,0,71,17,11,8,0,0,4,0,0,0,4,40,5,3,5,3,0,5,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
102011035,..,3,18,8,0,3,0,0,0,4,35,..,10,16,3,0,5,4,6,0,0,36,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,10,16,3,0,5,4,8,0,0,40,..,0,0,0,0,0,0,0,0,0,0,..,9,37,9,0,3,4,8,0,9,69,5,18,0,0,0,0,0,0,0,0,28,0,10,13,3,0,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,3,0,3,0,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,6,30,19,9,0,3,0,4,0,0,65,22,16,10,0,5,0,3,0,0,4,56,13,18,35,0,5,0,6,0,0,0,77,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,18
