POA_CODE_2016,MSEO_SEO,MSEO_SOLSE_VWorW,MSEO_SOLSE_NWorNAA,MSEO_SOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_SOLSE_VWorW,MOL_Afrikaans_SOLSE_NWorNAA,MOL_Afrikaans_SOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_SOLSE_VWorW,MOL_Arabic_SOLSE_NWorNAA,MOL_Arabic_SOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_SOLSE_VWorW,MOL_AIndLng_SOLSE_NWorNAA,MOL_AIndLng_SOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_SOLSE_VWorW,MOL_CL_Canton_SOLSE_NWorNAA,MOL_CL_Canton_SOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_SOLSE_VWorW,MOL_CL_Mandarin_SOLSE_NWorNAA,MOL_CL_Mandarin_SOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_SOLSE_VWorW,MOL_CL_Oth_SOLSE_NWorNAA,MOL_CL_Oth_SOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_SOLSE_VWorW,MOL_CL_Tot_SOLSE_NWorNAA,MOL_CL_Tot_SOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_SOLSE_VWorW,MOL_Croatian_SOLSE_NWorNAA,MOL_Croatian_SOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_Dutch_SEO,MOL_Dutch_SOLSE_VWorW,MOL_Dutch_SOLSE_NWorNAA,MOL_Dutch_SOLSE_Tot,MOL_Dutch_NS,MOL_Dutch_Tot,MOL_French_SEO,MOL_French_SOLSE_VWorW,MOL_French_SOLSE_NWorNAA,MOL_French_SOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_SOLSE_VWorW,MOL_German_SOLSE_NWorNAA,MOL_German_SOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_SOLSE_VWorW,MOL_Greek_SOLSE_NWorNAA,MOL_Greek_SOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_SOLSE_VWorW,MOL_IAL_Bengali_SOLSE_NWorNAA,MOL_IAL_Bengali_SOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_SOLSE_VWorW,MOL_IAL_Hindi_SOLSE_NWorNAA,MOL_IAL_Hindi_SOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_SOLSE_VWorW,MOL_IAL_Punjabi_SOLSE_NWorNAA,MOL_IAL_Punjabi_SOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_SOLSE_VWorW,MOL_IAL_Sinhal_SOLSE_NWorNAA,MOL_IAL_Sinhal_SOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_SOLSE_VWorW,MOL_IAL_Urdu_SOLSE_NWorNAA,MOL_IAL_Urdu_SOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_SOLSE_VWorW,MOL_IAL_Oth_SOLSE_NWorNAA,MOL_IAL_Oth_SOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_SOLSE_VWorW,MOL_IAL_Tot_SOLSE_NWorNAA,MOL_IAL_Tot_SOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_SOLSE_VWorW,MOL_Italian_SOLSE_NWorNAA,MOL_Italian_SOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_SOLSE_VWorW,MOL_Japan_SOLSE_NWorNAA,MOL_Japan_SOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Korean_SEO,MOL_Korean_SOLSE_VWorW,MOL_Korean_SOLSE_NWorNAA,MOL_Korean_SOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_SOLSE_VWorW,MOL_Macedon_SOLSE_NWorNAA,MOL_Macedon_SOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Maltese_SEO,MOL_Maltese_SOLSE_VWorW,MOL_Maltese_SOLSE_NWorNAA,MOL_Maltese_SOLSE_Tot,MOL_Maltese_NS,MOL_Maltese_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_SOLSE_VWorW,MOL_Persian_ED_SOLSE_NWorNAA,MOL_Persian_ED_SOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_SOLSE_VWorW,MOL_Polish_SOLSE_NWorNAA,MOL_Polish_SOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Russian_SEO,MOL_Russian_SOLSE_VWorW,MOL_Russian_SOLSE_NWorNAA,MOL_Russian_SOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_SOLSE_VWorW,MOL_Samoan_SOLSE_NWorNAA,MOL_Samoan_SOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_SOLSE_VWorW,MOL_Serbian_SOLSE_NWorNAA,MOL_Serbian_SOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_SOLSE_VWorW,MOL_SAL_Filipin_SOLSE_NWorNAA,MOL_SAL_Filipin_SOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_SOLSE_VWorW,MOL_SAL_Indon_SOLSE_NWorNAA,MOL_SAL_Indon_SOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_SOLSE_VWorW,MOL_SAL_Tagalog_SOLSE_NWorNAA,MOL_SAL_Tagalog_SOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_SOLSE_VWorW
POA2018,3514,..,..,..,..,3514,..,7,0,7,0,7,..,180,19,204,0,204,..,0,0,0,0,0,..,202,54,253,0,253,..,577,112,692,4,698,..,30,22,49,0,49,..,817,181,997,4,1003,..,36,5,38,0,41,..,0,0,0,0,0,..,34,0,34,0,29,..,20,0,20,0,20,..,496,129,623,0,625,..,362,29,391,0,396,..,49,0,49,0,54,..,14,0,14,0,14,..,23,0,23,0,23,..,39,7,46,0,46,..,35,3,39,0,39,..,523,40,559,4,563,..,115,14,126,0,126,..,17,3,26,0,26,..,44,11,58,0,56,..,12,0,12,0,12,..,18,0,19,0,19,..,51,4,54,0,54,..,19,0,24,0,24,..,159,46,202,0,202,..,3,0,3,0,3,..,38,3,40,0,40,..,37,5,41,0,41,..,262,36,296,4,298,..,55,0,58,0,58,..,43
POA2019,3775,..,..,..,..,3775,..,0,0,0,0,0,..,34,6,36,0,34,..,0,0,0,0,0,..,56,13,64,0,64,..,94,31,121,0,125,..,11,0,14,0,14,..,158,42,200,0,204,..,41,9,45,0,45,..,4,0,4,0,4,..,46,3,47,0,50,..,23,0,23,0,23,..,95,14,111,0,110,..,32,0,36,3,38,..,29,0,28,0,28,..,7,0,7,0,7,..,5,0,5,0,5,..,7,3,10,0,10,..,4,0,4,0,4,..,82,5,89,3,89,..,59,6,62,3,67,..,10,0,10,0,10,..,10,0,12,0,12,..,19,3,22,0,22,..,17,0,17,5,21,..,4,3,4,0,4,..,5,0,6,0,6,..,33,9,44,3,42,..,5,0,5,0,5,..,37,6,43,0,43,..,16,0,22,0,22,..,86,7,91,0,91,..,48,0,51,0,51,..,4
POA2020,3371,..,..,..,..,3371,..,8,0,8,0,8,..,87,14,99,0,99,..,3,0,3,0,3,..,234,36,268,0,268,..,588,136,720,5,727,..,60,19,76,0,74,..,878,185,1067,10,1074,..,14,6,22,0,22,..,3,0,3,0,3,..,28,0,28,0,28,..,10,0,10,0,10,..,212,50,261,4,266,..,174,3,181,3,184,..,72,0,69,0,72,..,11,0,11,0,11,..,8,0,8,0,8,..,31,0,31,0,36,..,25,0,25,0,25,..,320,8,328,5,330,..,66,4,74,0,74,..,28,12,45,0,42,..,20,13,26,0,33,..,10,0,13,0,13,..,27,0,28,0,28,..,16,3,22,0,21,..,17,0,14,0,14,..,53,3,57,0,57,..,8,0,8,0,8,..,25,3,32,0,32,..,60,0,60,0,60,..,442,42,490,3,492,..,57,6,63,0,67,..,13
POA2021,5603,..,..,..,..,5603,..,9,0,9,0,9,..,15,0,14,0,14,..,0,0,0,0,0,..,41,0,38,0,38,..,55,7,61,0,62,..,5,0,5,0,5,..,97,11,108,0,105,..,7,0,7,0,7,..,15,5,20,0,19,..,111,3,110,0,114,..,48,3,50,0,49,..,66,12,76,0,76,..,0,0,0,0,0,..,11,0,11,0,11,..,3,0,3,0,3,..,0,0,3,0,3,..,5,0,5,0,5,..,7,0,5,0,5,..,26,3,26,0,26,..,81,0,79,0,79,..,16,5,16,0,20,..,14,0,9,0,16,..,3,0,3,0,3,..,3,0,3,0,3,..,9,0,8,0,8,..,15,4,18,0,18,..,33,8,41,0,41,..,0,0,0,0,0,..,7,0,10,0,10,..,0,0,0,0,0,..,13,0,13,0,13,..,7,0,7,0,7,..,0
POA2022,3882,..,..,..,..,3882,..,3,0,3,0,3,..,15,6,19,0,19,..,0,0,0,0,0,..,41,6,47,0,47,..,95,24,122,0,122,..,15,5,13,0,13,..,153,34,188,0,188,..,6,0,9,0,9,..,9,0,9,0,9,..,82,0,80,0,80,..,35,0,37,0,37,..,50,3,53,0,53,..,9,0,9,0,9,..,8,3,8,0,8,..,4,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,11,0,11,0,11,..,35,3,39,0,39,..,91,10,99,0,99,..,44,4,47,0,47,..,28,7,38,0,38,..,4,0,4,0,4,..,11,0,10,0,10,..,14,0,14,0,14,..,21,0,22,0,22,..,112,22,138,0,138,..,0,0,0,0,0,..,3,0,3,0,3,..,11,0,11,0,11,..,17,0,20,0,20,..,20,0,24,0,24,..,3
POA2023,3939,..,..,..,..,3939,..,10,0,10,0,13,..,13,3,16,0,16,..,0,0,0,0,0,..,45,8,52,0,52,..,83,12,100,0,100,..,6,6,8,0,8,..,140,22,158,0,158,..,3,3,5,0,5,..,7,0,14,0,14,..,61,0,62,0,62,..,29,0,27,0,27,..,60,0,60,0,60,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,45,3,47,0,47,..,10,0,8,0,8,..,10,3,16,0,16,..,3,0,3,0,3,..,4,0,4,0,4,..,5,0,5,0,5,..,13,0,13,0,13,..,53,0,54,0,54,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,8,0,8,0,8,..,16,0,16,0,16,..,0
POA2024,4039,..,..,..,..,4039,..,3,0,3,0,3,..,18,0,18,0,18,..,0,0,0,0,0,..,22,0,23,0,23,..,20,10,30,0,30,..,3,0,3,0,3,..,47,11,51,0,51,..,8,0,8,0,8,..,14,0,12,0,12,..,88,3,94,0,95,..,45,3,49,0,49,..,37,0,37,0,35,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,15,0,16,0,16,..,76,11,87,0,87,..,22,0,22,0,22,..,3,3,3,0,3,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,4,0,4,..,8,4,10,0,10,..,44,11,61,0,61,..,0,0,0,0,0,..,9,0,4,0,4,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,0
POA2025,2542,..,..,..,..,2542,..,5,0,5,0,5,..,8,0,8,0,11,..,0,0,0,0,0,..,24,4,27,0,27,..,43,8,54,0,54,..,4,0,4,0,4,..,68,15,84,0,84,..,3,0,3,0,3,..,5,0,5,0,5,..,44,0,44,0,44,..,24,0,24,0,24,..,30,0,33,0,33,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,12,..,27,0,31,4,32,..,12,0,10,0,9,..,6,3,4,0,4,..,5,0,3,0,3,..,0,0,0,0,0,..,12,0,11,0,11,..,0,0,0,0,0,..,10,3,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,17,0,17,0,17,..,0
POA2026,11058,..,..,..,..,11058,..,17,0,13,0,13,..,47,3,49,0,49,..,3,0,3,0,3,..,38,8,48,0,48,..,53,19,69,0,69,..,7,0,7,0,5,..,101,24,126,3,127,..,16,0,16,0,16,..,44,0,47,0,47,..,341,17,358,0,358,..,154,3,155,0,158,..,127,6,138,0,138,..,6,0,12,0,12,..,15,0,15,0,15,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,18,3,24,0,24,..,52,3,53,0,53,..,270,27,296,5,300,..,40,10,46,0,46,..,12,7,14,0,14,..,13,0,13,0,13,..,3,0,3,0,3,..,7,0,14,0,14,..,38,3,37,0,37,..,236,59,290,0,296,..,3,0,3,0,3,..,19,4,18,0,18,..,20,0,20,0,20,..,16,0,19,0,19,..,22,0,29,0,26,..,4
POA2027,2752,..,..,..,..,2752,..,7,0,7,0,7,..,9,0,9,0,9,..,0,0,0,0,0,..,42,0,41,0,41,..,53,16,69,0,69,..,3,0,3,0,3,..,96,18,118,0,118,..,4,0,4,0,4,..,0,0,0,0,0,..,48,0,49,0,49,..,27,0,27,0,27,..,33,0,33,0,38,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,15,0,15,0,15,..,42,0,42,0,42,..,13,0,13,0,13,..,9,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,8,0,8,0,8,..,12,0,17,0,15,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,3,0,3,..,0
POA2028,1527,..,..,..,..,1527,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,25,0,25,0,29,..,31,9,37,0,37,..,0,0,0,0,0,..,55,6,66,0,63,..,0,0,0,0,0,..,3,0,3,0,3,..,36,3,38,0,42,..,14,0,14,0,14,..,24,0,26,0,26,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,20,0,19,0,19,..,3,0,3,0,3,..,6,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,12,..,15,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,0
POA2029,3450,..,..,..,..,3450,..,8,0,8,0,8,..,9,0,15,0,17,..,0,0,0,0,0,..,29,6,32,0,32,..,42,8,53,0,53,..,3,0,3,0,3,..,67,12,86,0,86,..,7,0,7,0,7,..,5,0,5,0,5,..,46,0,46,0,46,..,23,3,22,0,22,..,57,0,57,0,57,..,10,0,10,0,10,..,12,0,12,0,12,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,25,0,28,0,28,..,48,3,51,0,51,..,16,0,15,0,15,..,11,0,11,0,11,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,6,0,6,0,6,..,95,3,98,0,98,..,0,0,0,0,0,..,14,0,15,0,15,..,9,0,9,0,9,..,9,0,9,0,9,..,10,3,11,0,11,..,4
POA2030,5054,..,..,..,..,5054,..,12,0,12,0,12,..,22,0,25,0,25,..,0,0,0,0,0,..,48,6,56,0,56,..,85,33,116,0,117,..,4,7,12,0,12,..,138,41,181,0,183,..,0,0,0,0,0,..,7,0,7,0,7,..,57,3,59,0,59,..,46,5,51,0,51,..,127,6,129,0,136,..,6,0,6,0,6,..,7,0,7,0,7,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,24,0,24,0,24,..,89,8,90,3,93,..,15,3,22,0,22,..,10,0,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,16,0,16,0,16,..,12,0,12,0,12,..,121,17,135,0,135,..,0,0,0,0,0,..,15,0,15,0,15,..,13,0,13,0,13,..,18,3,25,0,25,..,5,0,6,0,6,..,7
POA2031,11584,..,..,..,..,11584,..,12,0,12,0,12,..,84,4,81,0,86,..,0,0,0,0,0,..,133,23,157,0,157,..,484,107,599,0,599,..,28,11,44,0,44,..,654,140,796,0,794,..,12,0,19,0,19,..,30,0,37,0,36,..,179,4,179,0,179,..,125,3,132,3,131,..,232,20,248,0,248,..,20,3,20,0,20,..,74,0,74,0,76,..,24,0,25,0,23,..,25,0,25,0,25,..,27,0,27,0,27,..,28,4,31,3,36,..,195,6,201,5,200,..,171,11,179,3,184,..,51,7,58,0,58,..,32,6,42,0,42,..,3,0,0,0,0,..,12,0,12,0,12,..,34,0,40,0,40,..,47,0,50,0,53,..,196,33,233,0,237,..,3,0,3,0,3,..,26,0,26,0,26,..,33,0,36,0,36,..,55,9,64,0,64,..,55,0,56,4,56,..,63
POA2032,3373,..,..,..,..,3373,..,7,0,7,0,7,..,80,10,85,0,85,..,0,0,0,0,0,..,349,57,403,3,406,..,1520,303,1817,3,1820,..,125,49,175,0,175,..,1992,406,2397,7,2400,..,5,0,10,0,10,..,12,3,15,0,15,..,50,0,49,0,49,..,26,0,26,0,26,..,359,68,430,8,437,..,63,5,64,0,64,..,53,0,53,0,53,..,4,0,8,0,8,..,17,0,17,0,17,..,42,0,42,0,42,..,36,0,33,0,33,..,200,4,211,0,211,..,72,7,76,3,74,..,25,3,28,0,28,..,45,5,48,0,48,..,3,0,3,0,3,..,8,0,8,0,8,..,35,3,40,0,39,..,17,0,17,0,15,..,61,17,76,0,76,..,0,0,0,0,0,..,8,0,9,0,9,..,26,0,26,0,26,..,292,32,318,0,323,..,28,0,28,0,28,..,93
POA2033,2977,..,..,..,..,2977,..,5,0,5,0,5,..,78,6,83,0,83,..,0,0,0,0,0,..,182,28,211,0,217,..,559,99,657,5,661,..,69,23,91,0,88,..,808,156,958,9,972,..,6,0,6,0,6,..,4,0,4,0,4,..,34,3,34,0,35,..,23,0,23,0,23,..,186,33,220,3,219,..,29,0,32,0,33,..,35,0,36,0,36,..,8,0,8,0,8,..,18,0,18,0,18,..,16,0,20,0,20,..,27,0,31,0,29,..,141,3,142,0,144,..,60,3,65,0,65,..,17,4,22,0,22,..,45,6,49,0,49,..,3,0,3,0,3,..,0,0,0,0,0,..,36,0,40,0,40,..,9,0,6,0,6,..,37,3,42,0,42,..,0,0,0,0,0,..,5,0,5,0,5,..,12,0,12,0,12,..,160,5,165,0,164,..,17,0,17,0,17,..,33
POA2034,7058,..,..,..,..,7058,..,13,0,13,0,13,..,62,8,67,0,67,..,0,0,0,0,0,..,68,13,80,0,80,..,74,15,93,0,93,..,8,3,16,0,16,..,149,36,183,0,183,..,22,3,26,0,26,..,28,0,31,0,31,..,204,7,206,0,207,..,92,0,92,4,100,..,191,18,208,0,208,..,3,0,3,0,3,..,10,0,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,11,0,11,0,11,..,31,0,31,0,31,..,109,11,118,3,118,..,16,0,21,0,21,..,4,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,40,0,41,0,41,..,85,23,104,0,104,..,0,0,0,0,0,..,16,0,16,0,16,..,3,0,3,0,3,..,22,3,28,3,29,..,6,0,6,0,6,..,4
POA2035,9588,..,..,..,..,9588,..,10,0,10,0,8,..,189,30,222,0,224,..,0,0,3,0,3,..,559,120,679,0,676,..,881,177,1065,0,1064,..,61,19,75,0,78,..,1503,320,1820,4,1823,..,51,7,51,0,51,..,22,0,22,0,22,..,270,14,281,0,287,..,105,3,114,0,115,..,790,71,859,9,868,..,28,3,37,0,37,..,52,3,57,0,57,..,9,0,15,0,15,..,9,0,9,0,9,..,16,0,16,0,16,..,37,3,35,0,35,..,154,12,165,0,165,..,223,14,242,6,245,..,56,3,56,0,56,..,51,10,62,0,65,..,0,0,0,0,0,..,35,3,37,0,42,..,35,0,37,5,43,..,59,9,70,0,70,..,194,54,252,0,250,..,4,0,6,0,6,..,37,10,48,0,49,..,22,0,20,0,20,..,411,30,442,3,446,..,33,0,36,0,34,..,12
POA2036,8738,..,..,..,..,8738,..,17,0,19,0,19,..,139,15,159,3,161,..,13,0,13,3,13,..,304,83,386,4,388,..,386,107,494,7,497,..,55,11,67,0,67,..,742,198,944,8,951,..,44,5,48,0,48,..,12,0,12,0,12,..,152,5,164,0,164,..,48,0,48,0,48,..,302,34,332,3,330,..,278,9,286,0,287,..,78,7,81,0,86,..,30,0,30,0,30,..,11,0,11,0,11,..,25,0,28,0,28,..,31,0,31,0,31,..,456,17,471,3,476,..,164,13,178,3,187,..,14,4,24,0,24,..,27,14,42,0,42,..,9,0,9,0,9,..,44,0,44,0,50,..,45,4,45,0,45,..,50,4,59,0,59,..,96,22,118,3,119,..,8,3,8,0,14,..,54,7,63,0,63,..,37,0,40,0,40,..,197,15,215,3,217,..,65,0,69,0,69,..,34
POA2037,5033,..,..,..,..,5033,..,5,0,5,0,5,..,60,7,64,0,64,..,0,0,0,0,0,..,93,24,117,0,117,..,291,68,359,3,359,..,26,5,31,0,31,..,416,89,506,3,504,..,15,0,15,0,15,..,23,0,21,0,25,..,70,3,69,0,71,..,51,3,52,0,52,..,64,7,71,0,71,..,6,0,6,0,6,..,29,0,29,3,34,..,4,0,4,0,4,..,3,0,7,0,7,..,0,0,0,0,0,..,16,3,18,0,18,..,67,4,70,3,76,..,77,6,85,3,84,..,30,3,36,0,36,..,24,3,24,0,24,..,7,0,7,0,7,..,0,0,0,0,0,..,20,0,20,0,20,..,18,8,25,0,23,..,28,4,29,0,29,..,3,0,3,0,3,..,9,0,14,0,14,..,11,0,11,0,11,..,32,4,39,0,39,..,8,0,8,0,8,..,12
POA2038,3529,..,..,..,..,3529,..,3,0,3,0,3,..,17,3,19,0,19,..,0,0,0,0,0,..,33,6,33,0,33,..,53,7,58,0,58,..,4,3,5,0,5,..,88,14,103,0,103,..,9,0,9,0,9,..,7,0,7,0,7,..,37,0,38,0,44,..,24,0,28,0,25,..,43,3,48,0,50,..,5,0,5,0,5,..,16,0,16,0,16,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,8,0,8,0,8,..,38,0,38,0,38,..,82,4,86,0,86,..,5,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,14,0,11,0,11,..,5,0,5,0,5,..,8,3,6,0,6,..,0,0,0,0,0,..,10,0,10,0,10,..,6,0,6,0,6,..,8,0,6,0,6,..,7,0,7,0,7,..,4
POA2039,3268,..,..,..,..,3268,..,10,0,10,0,10,..,13,0,13,0,13,..,0,0,0,0,0,..,24,3,30,0,30,..,41,4,44,0,44,..,0,0,0,0,0,..,66,9,74,0,74,..,11,0,11,0,11,..,21,3,25,0,25,..,36,0,36,0,36,..,24,0,24,0,23,..,49,3,55,0,55,..,0,0,0,0,0,..,15,0,16,0,16,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,26,0,27,0,27,..,37,0,39,0,39,..,7,0,6,0,6,..,11,3,15,0,15,..,0,0,0,0,0,..,8,0,8,0,8,..,8,0,12,0,12,..,6,3,11,0,11,..,8,0,8,0,8,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,6,0,6,0,6,..,5,0,5,0,5,..,0
POA2040,8012,..,..,..,..,8012,..,4,0,4,0,4,..,49,0,55,0,55,..,3,0,8,0,8,..,67,17,80,0,80,..,72,12,85,0,90,..,6,0,9,0,9,..,149,34,179,0,180,..,31,3,33,0,33,..,9,0,9,0,9,..,59,3,62,0,62,..,55,3,53,0,53,..,137,26,161,0,160,..,10,0,11,0,11,..,36,0,38,0,38,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,14,0,14,0,14,..,67,6,68,0,68,..,396,95,493,3,497,..,30,5,41,0,41,..,11,8,16,0,16,..,22,3,23,0,23,..,13,0,15,0,15,..,22,4,26,0,26,..,14,0,18,0,18,..,29,0,27,0,27,..,0,0,0,0,0,..,21,6,26,0,26,..,22,0,22,0,22,..,13,0,18,0,18,..,15,0,17,0,17,..,4
POA2041,6043,..,..,..,..,6043,..,3,0,3,0,3,..,44,4,51,0,52,..,0,0,0,0,0,..,31,3,39,0,39,..,43,3,53,0,53,..,8,0,5,0,5,..,88,9,97,0,97,..,7,0,7,0,7,..,29,0,33,0,33,..,56,3,59,0,59,..,56,3,57,0,57,..,51,6,61,0,61,..,0,0,0,0,0,..,17,0,20,0,20,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,8,0,10,0,10,..,37,3,36,0,36,..,79,7,88,0,88,..,26,3,23,0,23,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,3,0,3,..,12,0,12,0,12,..,8,0,8,0,13,..,14,0,14,0,14,..,0,0,0,0,0,..,6,0,6,0,6,..,10,0,10,0,10,..,6,0,5,0,5,..,3,0,3,0,3,..,3
POA2042,6950,..,..,..,..,6950,..,4,0,4,0,4,..,37,5,42,0,42,..,3,0,3,0,3,..,97,8,111,0,107,..,141,23,167,0,169,..,18,7,24,0,24,..,261,39,302,3,302,..,13,0,15,0,15,..,20,0,17,0,17,..,77,13,86,0,90,..,49,0,50,0,50,..,132,47,179,5,178,..,20,0,18,5,19,..,22,0,28,0,28,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,36,0,34,0,34,..,84,3,90,5,93,..,77,0,80,0,80,..,37,8,40,0,40,..,18,3,19,0,23,..,13,0,18,0,18,..,5,0,10,0,10,..,16,3,16,0,16,..,19,0,19,0,19,..,22,0,24,0,24,..,3,0,4,0,4,..,17,0,13,0,13,..,7,0,9,0,9,..,31,0,32,0,32,..,13,0,13,0,13,..,9
